reviewID,reviewerID,asin,reviewerName,reviewText,overall,summary,unixReviewTime
11872,A1WVMGLIMR0AVX,B004APZYVG,D. Escue,Yummy.,5,Five Stars,1403913600
23777,A1ZBHXKAB5VGDG,B004JR2SDC,Priscilla S. Palmer,I am crazy about this!  I love the taste and often cannot stop consuming a little more each time.  I intend to buy more.,5,Sesame,1383004800
31562,ALNH0LZHUYS91,B005H0H6VO,"SeaScavenger ""GuyAtTech""",And when you do the math they are not very expensive at all I love them keep them in the bottom crisper of the fridge,5,Perfect,1355356800
7720,AYB4ELCS5AM8P,B00A4ASPVC,"John B. Goode ""JBG""","This is the best of the Knorr Rice Sides that I've tried and I've tried 3. I cooked it just per the simple directions, two cups of water and simmer for 7 minutes. It's a bit spicy if you don't mind spicy food. The curry taste was a bit mild for me, which is good because some curries can be overpowering, but was very tasty otherwise. Overall a tasty, spicy, mild curry flavor. I would definitely cook something like this again.",5,Excellent!,1375747200
40709,ARUDJVO0SA216,B000FFIL60,"Occasional Critic ""skypilot""","My first bag of this tea was excellent. Iced Jasmine tea is a staple of mine and I average more than a quart a day. I reordered in December and this bag just is not right. I know how to brew green teas and am very sensitive to keeping the water temperature down and not over-steeping to avoid scalding. But even at 160 degrees and 2 minutes, this tea comes out bitter -- every time.  Maybe this bag was a fluke -- it got exposed to high heat in transit or something in processing went wrong or perhaps it encountered a Gamma Death Ray of alien origin. Whichever, I am very reluctant to buy this again and I have about $25 worth of unused tea that it is going to be very hard to finish.UPDATE:  Now, a month later after I wrote the original post, and this tea is simply undrinkable. No matter what, it turns bitter and astringent. I suspect another reviewer is right and the jasmine flavor is chemically enhanced. There are a lot of great reviews here and it is statistically impossible that this many people just have no idea what good jasmine tea should taste like, so I have to take your ratings at face value. But know this, Numi is perfectly capable of sending you a bag of terrible tea and you will pay a pretty steep price for that. I shall not reorder. I regrettably am changing my rating to a 1.UPDATE II: They read my review and sent me a free bag. Much, much better. Still does not seem to me as good as the very first bag I bought last year. So there is some variation here that perhaps is just really hard to control.",4,Quality Control Problems - Fixed?,1357603200
21235,A1JNCUQ9EGC0HV,B000GG0BPW,nikyob2004,"I have to admit I love this tea, I put splenda in it and the taste is so wonderful. I have probably went through 7 6pack boxes this year alone, not counting the other teas i drink. This is a must try hot or cold..",5,French Vanilla decaf,1323475200
11357,A3AOPVQ7EZHTWA,B004JRO1S2,"frankp93 ""frankp93""","I tried two and liked the Ranchero better than the Chipotle. It has just a tang of sourness from the buttermilk and the flavor stays with you, has more body, and is definitely creamier. The Ranchero also tasted less artificial than the Chipotle. It makes a nice alternative to salsa on tacos and was great on a salad with chicken strips.It also made a pretty good dip for Doritos.I have to say though, when it comes to tacos, the hot sauce condiments at Taco Bell are all I need. The hottest tastes stronger than either of these bottled sauces and their liquid texture coats the taco layers better. In contrast, these are thick sauces that sit on top and after a couple of bites, you've still got half a taco with no sauce.",4,Rich and Creamy,1315008000
14535,A2HKAIPTUBWNEN,B001EQ4RU8,Alexandra,"I LOVE LOVE these macadamias.  They are fresh, salty enough, and just plain delicious.  They almost have a coconut taste to them.  So good.",5,Nuts for these nuts,1365292800
49333,ASGIVOW34XNQS,B006H33U7O,NA,These bite-sized morsels are soft and fragrant. I could smell the lemon oil as soon as I opened the bag.Not as sweet as WOW ginger cookies and much softer than their PB cookies. I was expecting more of ashortbread texture but these dont crumble at all. Definitely superior to commercial brands like Nabiscoetc. Would be a great hit at picnics and kids' bday parties but I wouldnt purchase these for everydaysnacking as I prefer healthier options like kale chips.,4,sunshine in a cookie,1405382400
28478,A1ZH5ULI4SBO48,B00DS842HS,"S. G. ""s.g.""","I generally use coconut oil in my soap making. I buy 20 lbs at a whack from a wholesale company that sells organic oils. I always thought their oils were much nicer oils than those I occasionally buy ""on the cheap"" at Costco or other retailers. This product, however, is definitely the highest quality that I have used-- far too nice to use with lye and turn into soap. This is definitely food-quality oil and works well cooking anything you generally cook with other food-grade oils. I used it on my electric griddle to make french toast and it adds a subtle and slightly sweet flavor to the finished food.I think as more people are exposed to alternative oils like coconut, particularly for cooking, they will be pleased with the way their food tastes. I think the quality of Viva Lab's coconut oil is one that I feel good about eating and serving to others.Viva Labs provided me with a free sample for review.",5,"Very pure and ""sweet"" smelling",1382572800
7236,AIENELMK2AEMH,B003EXXPRK,"Sam D. Maloney ""oruboris""","I still won't be eating Hate Pasta. Frankly, I'm a little appalled that Amazon is promoting it. There are better options out there.",1,When hell freezes over,1397520000
8708,A37WVR9M1STQDU,B001FA1SSM,"J. Musto ""Toolman Joe""","I enjoyed this cereal.  It has dried strawberries and blackberries along with wheat flakes.  It is sweet (but not overly so) and crunchy.  Some may find it overly crunchy.  If you don't have good teeth and oral health, this may not be the cereal for you.  I enjoyed it however.",4,Tasty and very crunchy,1230595200
16497,A1R3GN9MEJFXM3,B000ENUC3S,"I'm not an internet shopaholic - ""thebanker""",This is a great find considering we have tried many different snack bars to power both my kids up especially when they just get home from school and we are rushing to get to their tennis sessions and/or USTA matches.  Will be buying the other favors to see whether my kids will like the taste.  This fruit & nut peanut butter cookie bar is a keeper.,5,Kids love this quick nutritious snack right before their tennis sessions and matches,1391990400
8943,A1076UA29SK59D,B003TRL87U,"Jess ""The Librarian""","There are very few things in the kitchen (aside from baked goods) that can't be helped with a packet of Lipton Onion Soup Mix.  I was reminded of this when I made onion soup burgers and onion potatoes for dinner last night.  What a pair of classics!  If I weren't watching my waistline, I wouldn't have leftovers for lunch!  This is also brilliant with pot roast, mixed into sour cream as a dip, and I even once mixed into chili.  It's never done me wrong.The one downside: the salt content.  If you are at all prone to bloating from salty foods, avoid this seasoning!  It's no worse of an offender than any other prepackaged seasoning, but I can't imagine anyone attempting to use this as a soup due to the salt content.",4,Swiss army knife of kitchen seasonings,1334361600
19721,A2X6T9WBNADH22,B000FFLTM8,"SGJ ""SGJ""","The product tastes great - but it's too much for a normal person, and there is no way to make half - you would have to make it and split it with someone...which kind of defeats the convenience of the product.",4,Don't buy it,1170720000
29836,A2NH7EM5QX7FEJ,B005K4Q1YA,Karla C,"I love cappuccino, & this is no exception.  It is very similar to the kind you would buy at a convenient store.  A bit of whipped topping on top would bring it a 5 star rating.  Lol!",4,Very good!,1390262400
33342,ALL9XFM0Q1N4E,B001XSMANI,Monopoly J,I saw these and found them to be a good deal. There are so many beans and that can really be a problem. I may go into a sugar coma.,5,SO MANY BEANS!,1304380800
40044,A2GEZJHBV92EVR,B000EMK54U,History buff,I buy this in the store. It is very good. Wonderful flavor & easy to make. I like to make breakfast sandwiches out of these. A good quick item for your pantry. Highly recommend.,5,Criminally delicious!,1346889600
18185,A2C7BBZMDFO5D7,B005UBHT8K,Slim,"I buy the bits and pieces for snacking on, they are a little cheaper. These are full of flavor, very nice.",5,excellent flavor,1392076800
46330,AXT7XRYIF817Q,B000ILILLQ,FreeSpirit,"I ordered Mini chocolate chip cookie for my daughter. She has always loved Chips Ahoy. We recently found that she is allergic to wheat. So we decided to go the gluten free way. Gluten free stuff are not exactly great all the time. I have tried several other gluten free cookies but they seemed to have raw rice flavor. After browsing for gluten free chocolate chip cookie, this was the one I decided to try. My daughter loves them. In fact I love these more than her.This looks similar to Mini Chips Ahoy.This cookie tastes really good. With good amount of chocolate chip in each cookie, it makes each bite very satisfying. It satisfies the sweet craving. There tends to be a mild aftertaste. But you would hardly notice it after eating several cookies.",5,Awesome gluten free cookie,1356048000
916,AN7DFVD6M8W15,B000HDI5O8,Liora,Just got my box today. All cans are intact (no dents). I already used one can to make pumpkin pie filling and it tasted sensational. The pumpkin in this product looks more concentrated and tastes much more strongly than my usual buy.,5,Excellent product,1381449600
29775,A35LT14WG5BX0T,B002PNW4Y0,Lola Bunny,"The only word appropriate for describing this product is gross. I eat a lot of protein bars, my favorite being Quest bars. I tend to steer clear of protein bars that have that artificial/chemical flavor and unfortunately these fall into that category for me. Some flavors are better than others and although I wouldn't consider this one the worst (that title belongs to the cookies & cream variety), that's not to say this one was much better.These have that typical ""protein bar"" texture that's a bit difficult to explain... it's somewhat dry and crumbly and almost seems to dissolve in your mouth as you chew, and the flavor was sickeningly sweet in a very artificial way. Everything about this bar just tasted so unnatural and I've come to expect more from protein products at this price point.Overall I found this bar to be awful and cannot recommend this product.",1,Gross,1379376000
22539,A1YCQHS3N8E8UE,B00FPGL6S4,Amazon Customer,"I like dark chocolate very much and am always trying different &#34;percentages&#34; and brands to see what I like best. As far as taste, I would call this just *barely* a dark chocolate taste, still plenty sweet. My family said they felt it was a tiny bit waxy, but I didn't necessarily taste that. If you are a dark chocolate lover and you like this brand, I'd go for something with a higher cocoa percentage.",4,Still plenty sweet for me,1398124800
17247,AVNF5N0ADSQ11,B001HTE5GS,"Anne C. Hutcherson ""annie""","Very refreshing and a healthy and decent pick-me-up for any time.  I like this flavor, but would like any I think.",5,good stuff,1377388800
42902,A2NH14QGOL5HR1,B006N3I5DM,"Maria Beck Fischer ""Tall Gal""","I order lots of different kcups to keep my coffee drawer plentiful and exciting. This coffee is smooth and bold yet not overwhelming or bitter. It definitely packs that extra punch you need to start the day.  I have 2 teenagers, a husband and a roommate.  It is always the first flavor to run out in my house!",5,Our house Fave!,1397174400
3686,A33AQPJYH7UUXR,B004I4QFVC,"Desert Gypsy ""A Brooklyn Girl Out West""","This extract is rather exceptional; it adds a strong and true raspberry taste to my recipes unlike any other raspberry extra I've tried.My favorite use with it to date is a smoothie made with soy milk, a little homemade frozen soy vanilla ice cream, a teaspoon of raw organic coconut butter, a pinch of vanilla extract and a dash of the Bakto's raspberry extract; tasted exactly like those raspberry cake rolls I has as a child.The price here of three for less than ten dollars is a good value; priced less than I could find locally at a Maxx/home goods store.Naturally flavored and it shows! Highly recommended.",5,really *really* raspberry!,1328054400
42943,A1ZZZT0KJR46UV,B006VXWBTS,Darla Mcgranaghan,"Yes the consistency is very thick but it loosens up after being in a kitchen cupboard.  The taste is very flavorful and varied with chocolate chunks, white chocolate chunks and raspberry all mixed into the peanut butter.  I love raspberries and do not find the flavor or taste at all objectionable as another reviewer commented.I would use this on crackers or to top a cookie I might even put it into the wonton wrappers, while making crab rangoon for the Superbowl party, for something sweet.",5,"We like it, a lot",1359590400
9151,A1K5KHJRKINCP,B00B2JRNBM,Paul Cassel,"Barilla has a name for higher end pasta products so this seemed to me to be an interesting choice for easy lunches at work. Unlike the common alternatives, this doesn't require refrigeration, much less freezing, so it's a good deal more convenient to use especially for those who have found their frozen lunches disappear from the common use refrigerator.The heavy plastic packaging is, with the exception of the film, wholly recyclable.The product comes in a 9 oz or about 250 g package consisting of separate compartments for both the pasta and sauce. To prepare, you peel the sealing film from the sauce area, nuke / microwave for one minute, peel the rest of the sealing plastic off and then pour the sauce over the cooked pasta. The one minute time worked perfectly in the 1100 watt oven I used but may be insufficient if you have a 700 watt unit.The only glitch in preparation is that the film is somewhat difficult to remove which may be a factor for those with weaker  hands or arthritis especially since the majority of the removal is done after the product is hot and steaming. I'd not like to get splashed by the hot sauce due to a struggle to get the film off after cooking was done.I rate the taste as above the frozen competition. The pasta is al dente rather than mushy and the sauce has a nice acid tang to it. Both are a pleasant upgrade from the usually bland offerings from the frozen world much less the often dreadful choices you have canned or freeze dried.The only downside I can see is the serving size. This may be satisfying for most folks, but it was on the smaller size for me. That is, a bit too little for lunch or dinner but a good deal too much for a snack. I'm a 200 lb 90 kg gym rat so if you are not either it may work perfectly for you standalone. For me, I'll add some crackers or other side dish to make a complete meal.",4,Good Taste But Small Serving,1374796800
10456,A1MZL91Z44RN06,B005CT9OEW,MussSyke,"I'm surprised to like this, as I normally don't like fruit flavored teas.  The reason is probably because it is very subtle and one of the main components is hibiscus, rather than blackberry or pomegranate.  I think other reviews complained about lack of flavor.  Personally, I prefer subtle and this is subtle.  I am disturbed that there is cornstarch and soy and sunflower lecithin in tea, and although that's nothing nasty, I'm weary to drink it often for this reason.  If one is looking for the fruit flavors as advertised, they will be disappointed.  But hey, I like it well enough.",3,Hibiscus Green Tea,1362268800
42271,ASBLUZWS98EM2,B000EMD1XW,"SoCalAvAZ ""SoCalAvAZ""","I like plain tea and never liked anything flavored.  One day a co-worker brought these in and I was hooked.  I absolutely love the sweet flavor and it smells just like caramel.  So refreshing and good it takes the harshness of black tea away.  Absolutely love this!All those that wonder how this got good reviews even though they couldn't stand the flavor need to understand that not everyone likes the same things.  Some may not like this flavor of course, as with everything else.",5,Only flavored tea I've ever loved,1298332800
2958,A2G8UL4KWEGRSF,B0039QW2EE,Review,This is a great and very tasty product.  We use it with scrambled eggs.  I also use it in my cheese sauce to put over macaroni and cheese.  It can be used in so many ways.  It stores so easy in the plastic container.,5,Harmon House Foods Dried Mised Red & Green Bell Peppers,1392249600
11419,A2O421DTA8J0RW,B000MIAOV0,"Dogs & Horses ""Spanish Norman Horses""",I really like these small bowls - they are the perfect size to toss in the overnight bag for a short trip. Pop it in the hotel's microwave for a small dinner and you've saved $5 to $10 that you would have wasted eating out. At home in 60 seconds you have a snack or meal on the run that tastes good and requires zero effort with zero cleanup afterward. I have just gotten into the habit of always keeping some of these around for visiting kids as well.,5,Just right for a light lunch or snack on the run,1247529600
48271,A31DGR0RRBYRDA,B00C7MGHVA,"Book Sake ""A Book Review & Contests Blog""","These K-Cups work perfectly in our Keurig.  The sweet tea is a little bit sweet, but not too sweet for me.  Though some family members would need to add extra sugar to their cup, we are in the South after all and here sweet tea is supposed to be SWEET.  If you want just a touch of sweetness this is the flavor for you.",4,"Sweet, but not too Sweet",1377907200
32967,A2AK480UW3Z2CK,B004TEVBVU,T P,"so much better than US malt ball candy like Whoppers...crispier, sweet, better chocolate. For a special treat- well worth it.",5,excellent product,1390780800
21169,A1E45C97JEF57H,B001EO5XYY,Edward Alexander Gerster,"I have long been a fan of Walkers shortbread and biscuits, always a must when I am craving a strong cup of Scottish Blend Tea. These have a nice buttery consistency, with just a small burst of ginger flavor when you bite the sparse bits of stem ginger. For my taste, the ginger could be in bigger chunks and more plentiful, but are nice just as they are. Price is a bit high, but very good flavor and quality.",4,Very good with a cup of Tea,1369353600
18340,A19UTUEBWKIZFT,B00DF0KXYK,AKN,"This microwave popcorn comes from my favorite brand of popcorn, which I usually make in my hot air popcorn popper.This tries to incorporate a nifty bowl into the bag, by opening in such a way at the top that the bag becomes a ready made bowl.  In this regard it is an epic fail.  The ""bowl"" bag has a red strip that you pull which supposedly causes the top of the bag to open widely into a bowl shape.  I could not manage to pull the top red strip in the way shown on the package, and instead had to rip the entire top of the bag off.  I had to then pour the popped corn into a big bowl to eat it, the same as any other microwave popcorn.  I consider myself very handy at most such tasks too.  This simply doesn't work the way it was intended to.The popcorn is almost delicious if you like a lot of salt on it.  There is no butter flavor at all that I could detect, but since I never put butter on my popcorn I didn't miss it, but still, I was expecting to taste at least a bit of butter in this.This fully popped and was almost starting to burn in the microwave in under two minutes, although the directions say to pop it for 2 - 2.5 minutes.Even if I had managed to get the top of the ""bowl"" open as directed, there was no flat bottom on it that would have allowed it to stand up on its own.  The taste of the popcorn is very good however so for that I gave it two stars.  There were more unpopped kernals than I would have liked.I don't recommend this. Left a bad taste in my mouth for a long time after I ate it---yicki.",2,Surprising failure,1390003200
22417,A3N4VTNFPMTHEF,B001OCKIBY,James Lin,"I find that these Planters Big Nut Bars strike a good balance in terms of crunchiness, chewiness, sweetness and saltiness.I think that most snack foods are far too salty or far too sweet.  While these bars aren't exactly light on sugar and sodium, I thought that the taste wasn't overwhelming.  It felt like a good balance of sweet and salty, but this is definitely up to personal taste.  For example, I find Snickers Bars to be delicious but also painfully sweet.The balance between crunchiness and chewiness is also pretty good.  Despite being mostly nuts, it wasn't all that crunchy, which I actually liked.  Much of the chewiness seems to come from the globs of syrup that holds the entire bar together.Overall, I found these to be a pretty good snack.  I wouldn't eat them all the time though.",4,Delicious and filling snack,1248307200
38975,A1YK9VABYRU6NB,B0001N7RLQ,Erik Nordquist,"I got a different brand than pictured, but they were intact for the most part, the bag was the same 2.2 lb size, and prepared wonderful chewy pearls! I just drop them in water at a rolling boil, stir them constantly for about 3-5 minutes, then turn the heat to minimum, cover, and simmer for 45 minutes. Then drain, rinse, and soak in a little sugar syrup, honey, and ground ginger while you make your tea or smoothie.",5,Odd,1396310400
32223,A227L2DVAG3SE9,B002865CGG,Susan Hughes,"This was my first experience with &#34;sun-ripened&#34; fruit, so I'm not sure if it's really all that bad or if I just don't like it.  I thought it was disgusting, and it all kind of tasted the same.",1,BLECH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1390003200
22650,AQM4E3PJI2S7J,B000FDKQCY,Jeff Laviletta,Very good taste and texture and it stores well. Since I got my bread maker I've been trying different recipies and this is great if you don't want to do much measuring. It has a good texture and taste.,5,Great taste and texture,1392940800
2589,AQF2SMXB950D9,B000YT5R4G,Aurora Dawn,"My little one will pretty much do anything for goldfish...I call them his baby ""crack"" as he is obsessed with them and starts to laugh whenever he sees them.  I try to feed him healthy foods, and while these wouldn't rank in the healthy category, they aren't absolutely horrible and are prepared with natural ingredients and no bad dyes or preservatives that I am aware of.  My main problem with gold fish is the big bags go stale quickly or spill easily, especially if my little one is sneaky enough and finds one of the stored bags.  These convenient snacks solve that problem. I love grabbing one of these perfectly sized pouches as we're on the way out the door for him to snack on while grocery shopping or eating out.",5,Very convenient packaging...these make great toddler snacks!,1288828800
11529,A3NOBH42C7UI5M,B001W6RGQC,"Amazon Customer ""kepela""","This product is mostly water and sugar with vitamins added; but if your little one doesn't eat and needs the extra calories, this may work. My fussy eater drank about 1/2 the box at breakfast. Since he wouldn't eat anything else, I guess that's pretty good, at 244 calories a box.But within a few seconds, the collapsible straw, collapsed into the box and I had to get another straw. I should have guessed the straw was going to be a problem when I had to use scissors to get it out of the wrapping... it wasn't an easy task.For me; I'd prefer the calories from healthier sources than sugars, and more natural sources of vitamins, but this is an OK product and does what it advertises.",3,"He likes it, doesn't love it",1248739200
11336,AIEEK7AHXKZCC,B006MONQMC,NA,"You get a 12-oz garden variety water with additives.  This item claims to contain added vitamins and nutrients as well as serve as an energy booster.  It tastes pretty good, although it has a bizarre after taste.  Still, it's refreshing duringthese dog days of summer that start early in the Sun Zone.  Just be sure to refrigerate it.On the plus side, if you don't drink a lot of water, this will certainly encourage you do to so if for no other reason than to wash away the after taste.",3,Fairly Decent,1337817600
11210,A3PJUM9WK2E2NW,B0045Z6K50,MoistGamer,"Hello,This is Newmans Special Blend coffee.  If you have had the blend before, you will get the same taste out of the kcup.Pros:  I do not detect a plastic taste as is reported often while using Kcups.  Not strong like youre drinking mud, not weak like youre drinking water.Cons:  None.The kcups come loose in a large cardboard box.  The integrity of each individual kcup has not been compromised by this packaging; I am making note of the packaging in case you are purchasing to &#34;re-retail&#34; so-to-speak.  You are not getting 8 packages of 10 k-cups, you are getting a box full of kcups.Came on time as well - but this is rating the shipper and not the product and should not be considered part of the actual product review.Enjoy the coffee : )",5,Product came as advertised,1369440000
3000,A19NP8YYADOOSF,B002DM62BY,N. Krumpe,"Three reasons to give these a shot:* First is what seems to be a healthy list of ingredients.  I'm really surprised that Sahale does not promote this.  The almonds and cranberries are sweetened with sugar, organic evaporated cane juice, honey powder, organic honey, and natural honey flavor.  No ""corn anything"" to be found.* Second, my whole family loves the taste: a little sweet, a little salty, but not too much of either.  My son takes a pack with him in his lunch every day.  I love them, but don't eat them as much (mainly because they contain 17g fat per 1.5 ounce serving...and for those keeping track, that's 1g saturated, 4.5 polyunsaturated, and 10g monounsaturated).*  Third, the other day I made a tossed salad with greens, goat cheese, and sliced red onions.  I was looking for something new to add a nice little ""crunch"" and thought of these.  One pouch was perfect for three salads.  While I prefer not to eat a pouch at a time, the few sprinkled on my salad lent a nice salty-sweet contrast to the salad...a third of a pouch was just right.This was the first time I've tried a Sahale snack.  Now I'm looking forward to more!",5,"Great snack, great ingredients, great for salad",1383436800
24159,A2DPYMNI2HCIOI,B000CQBZQK,Seek Felicity,"I am a chocolate fanatic and pairing chocolate with tea only seems natural to me.  I've sampled several chocolate flavors and this Stash tea, when compared to the others, is nothing spectacular.  When unbrewed, the Stash tea bag smells like chocolate but that scent does not translate to much of a chocolate flavor once the tea is brewed.  I could taste quite a bit of vanilla and some nut but the chocolate was just negligible. Additionally, there was a strange aftertaste with this tea.  It just wasn't pleasant.If you are committed to a chocolate decaffeinated beverage, your choices will be limited. I have sampled quite a few chocolate teas and many use a black tea base.  However, if interested in a caffeine free tee that has a good body, I would recommendChocolate Chai Tea by Zhena's Gypsy Tea, which is a naturally caffeine free tea.  Zhena's chocolate chai is supposed to taste like chocolate, but it has a lot of spices.  Still,Chocolate Chai Tea by Zhena's Gypsy Teahas a much richer overall flavor than the Stash Premium Chocolate Hazelnut tea.If you don't care about caffeine and are just looking for a chocolate tea, there are several others that I would recommend before this one.  They include:Tisano Organic Chocolate Tea,SerendipiTea ChocolaTea, Chocolate, Vanilla, Rooibos & Black Tea, 4-Ounce Boxes (Pack of 2), andBigelow White Chocolate ObsessionTea, 1.6-Ounce Boxes (Pack of 6).  The first two are loose teas and the last is a bagged tea.At the end of the day, I don't think I would recommend this Stash tea to any chocolate lover.  It doesn't taste like chocolate and the overall flavor is poor.",2,Not impressed by this tea,1328313600
11864,A3FHSLWEMH7JD8,B0026ZYZ7Q,"Elizabeth G. Melillo ""gloriana""","Cardamon Pu'erh indeed has a spicy, aromatic flavour that should appeal especially to those of us who enjoy flavourful teas. I found it to be a tasty, rather exotic blend, though those who favour herbal teas need to be aware that it does contain caffeine. I am not knowledgeable about alternative medicine, and therefore cannot comment on whether it has health benefits. However, it is a worthwhile addition for tea lovers - quite enjoyable, and having the plus that it is harvested and produced with great concern for the environment and labourers.",4,A new delight for lovers of chai and rooibos,1365120000
36845,AF3X7J0XC391L,B004TPKAN4,"Stratiotes Doxha Theon ""2 Thes 2:15""",There are no substitutes for quality fresh ingredients.  Ginger snaps are one of my favorites and these are as good as any homemade cookie recipes I have tried.  I do prefer a bit more spice than these provide but the fresh flavors more than compensate.,5,A new standard,1319500800
26596,A3R4GFCDXI93C1,B005DM1Z3Q,Jersey Mom,I originally got these because I was tired of 'drinking' my calories and wanted something else other than water.  The margarita was my least favorite... Until I added alcohol and blended it with ice.  They make great mocktails if you blend them with ice.  Or they make great skinny cocktails if you add alcohol.,4,Good for skinny cocktails,1370995200
46070,A5AY7AG514NPN,B00A0GT9Z6,James R. Spitznas,"This cleaning system did a nice job of removing the grease on the cooktop and leaving a sparkling surface; getting this almost factory shine was a fair bit easier than using the Cooktop Cleaning Creme that was received with the range plus it did a much better job handling grease.  With the generous number of pads received in the box, the product will last a good while, and its life can be furthered by placing a partially used pad in a Ziploc until it is next needed.  As far as the residue some other reviewers mentioned, I did not find that to be an issue.  Yes, the pads a quite wet and leave a notable layer of moisture on the cooktop while you are cleaning.  The solution came off quite easily with a few paper towels, though, and a little buffing produced a clean, streak-free surface.My only complaint is that the Scotch-Brite Cook Top Cleaner did not completely remove the few bits of burned on soil that I had been led to believe would be no problem for the cleaner.  Looks like I'll still need to use the razor scraper for the burned on soil...",4,"Leaves sparkling, grease-free cooktop",1375574400
4188,A17OYW896EY37V,B008GV8GUG,Leda's Grandma,"I ordered this formula for my grandson.  It is nice that the formula is organic and a little healthier for him.  He was on a different brand and I was a little concerned the switch would cause stomach upset but he has tolerated the change well.  I notice some reviewers complained of a bad odor, I haven't noticed that.  I would recommend this formula, it has been tolerated well by my grandson, and I feel good about giving it to him.",4,Good Formula,1394668800
46059,A1Q0Q6S0Z0V37Y,B004FEN3GA,"Dhampir ""Gamer Geek""","Despite looking a lot like cookies in the image on the packaging, these fruit thins are more akin to crackers.  They are very slightly chewy, but would have been better if they were more chewy, closer to what they look like in the picture, which is why they get only 4 stars and not 5.  The taste is very good, and if you like blueberry muffins, you will like these, as they taste like said muffins condensed into crackers. The blueberries in them are real blueberry pieces, these also provide some of the chewiness, which is pretty good and a great layer of flavor. They are a very good choice if you are in the mood for something sweet but crunchy, and not overly sweet like cookies or candy.",4,Blueberry muffins in cracker form,1304121600
35102,A3O47XZ8U7WHAL,B001PF1846,SchoolMom,Natural and nutritional .... Warm and filling on a cold day..Serve with a cup of hot tea... Clean and ready to use dry peas.. Great in the crock pot with no presoaking..Done in just a few hours.. Good company.,5,Love the Green Pea Soup!!,1399680000
44800,AVEJNN6TKMDRR,B0050Z3PRU,old hen,"I got this as a gift for Father's day for my son, alongwith a bundle of Mel Brooks movies. Hope he likesit.  Know they(family) love the Jerky",5,Dad's Day,1371168000
29826,A34Q3GVQ1CHUFT,B003TBRF1O,Amazonian,"I'm not a gourmet coffee critic, but this stuff is disappointing.  Based upon previous good reviews, I suspect that the coffee in the K-cups I received is not the same -- they may have changed the manufacturing.  The Wolfgang Puck Decaf I received is lifeless, watery, and tasteless.  There's no aroma when it's brewing in the Keurig.  Never again.",2,Tasteless and watery,1350691200
7821,A1EPAEMY4QG0ZB,B001CHFUDC,"Nightengale ""Florence""","I was not happy with this coffee at all...if you are looking for a ""bold"" cup this is not for you...I found this to be very weak and not to my liking at all...If you are looking for a weaker coffee...than it is for you...",2,Coffee People ...Donut Shop coffee,1236384000
8889,A3HKZA48V9HMCA,B001HTI708,Arias,"Finally - BPA free can, organic coconut, absolutely no additives.  This is good coconut milk.  Don't use the stuff with guar gum, carrageenan and other additives.  If you don't know why they are bad, a quick search on Google will give you all the info you need.  More than likely, if you are looking at this product, you already know.I shake, then open the can and dump the contents in a clean 24 oz. jar with a lid.  Put the lid on the jar and shake it vigorously a few times to get all the solids mixed up.  Since I use only 1/2 cup per day (in a green smoothie or Thai soup), the jar goes into the fridge with what is left.This is a good way to get coconut nutrition into daily diet.",5,trust the brand,1398384000
35476,AW4B4Z6HFFRLU,B000ILK9UM,"Janice T. Temple ""grandmimijanice""","I've loved caramel popcorn since a child.  I remember Cracker Jacks.  The problem with these now is they have too much sugar.  I'm older and need to be on a low sugar diet. I use air popped corn, which I make from my air popper, add spray margarine, and the caramel seasoning featured.  This is also good for my low: fat & salt needs.  It has very few calories, even though the main ingredient is sugar. Sprinkling it reduces the calories. Air popped Corn, with spray margarine, and caramel seasoning is healthy, full of fiber, also.",5,Caramel taste without a lot so sugar.,1369872000
28642,A1M5ZT35YX6TIN,B000FEH8ME,Holly K. Lee,"I have been a long time fan of the Pure brand. Their bars have no nonsense in them and it is easy to see what is in the bar, no secret or hard to decipher ingredients.The taste is really good, not just this bar, all of their bars I have tried and really enjoy. They have a good texture, and a nice weight to them. It takes a bit longer to eat than the average  soy based bar and leaves me satisfied quite a bit longer.Kids like these bars too, they have a nice sweet taste to them and kids look forward to eating part of a bar as a snack.Absolutely try these bars!",5,"Very filling, great tasting, healthy bar!",1272931200
15182,A3MLKJ1HHA2SX0,B001IZIC8I,Robert L. Stinnett,"About 5 years ago I discovered the ""secret"" to better baking -- parchment paper.  This little kitchen miracle worker makes baking so much easier and healthier.  No more having to grease cookie sheets or clean up the mess from a pecan pie that ""bubbled over"" when cooking.  A piece of parchment paper does the trick while keeping unecessary fats and calories out of your foods!The one problem with parchment paper is the variety you find in most stores is 1)  Expensive and 2)  bleached with chemicals.  ""If You Care"" has solved both of those problems in this 4-pack of parchment paper that your kitchen will love (hint:  it also makes a GREAT gift for a friend who is into cooking -- trust me!).  For the price you will pay for 4 boxes of this parchment paper you will get over 8 times as much as you would have gotten in the grocery store!  Plus you can rest easy knowing you aren't harming the environment by using paper that was bleached (can someone tell me what the purpose is to bleaching parchment paper -- it just seems silly!)I can't stop recommending this paper enough.  This is my 4th purchase from Amazon over the years of this exact same paper and while you may think that 4 boxes is a lot -- trust me, it will get used!  Once you discover how much easier it makes cooking you will be using it for everything!",5,For cooks who love to COOK!,1255478400
