id,tweet_text,Entity,Label,Start,End
585854605877063680,Today marks an important milestone for civil rights. Read more from @vj44: http://t.co/fJaRbBGnXI,Today,DATE,0,5
722188765934948353,Happy National Park Week. Go #FindYourPark today. https://t.co/B00kPjS35Q https://t.co/uTNnDkSw6O,today,DATE,43,48
722188765934948353,Happy National Park Week. Go #FindYourPark today. https://t.co/B00kPjS35Q https://t.co/uTNnDkSw6O,https://t.co/B00kPjS35Q,GPE,50,73
719923827480731648,"""I'm here to say we will close the wage gap."" --President Obama #EqualPayDay https://t.co/NqmuWFRJHO",Obama #,PERSON,58,65
531949443541520385,President Obama took a stand to keep the internet open and free. Sign the petition to protect #NetNeutrality: http://t.co/3XXLwgskKg,Obama,PERSON,10,15
531949443541520385,President Obama took a stand to keep the internet open and free. Sign the petition to protect #NetNeutrality: http://t.co/3XXLwgskKg,NetNeutrality,ORG,95,108
537671131457941505,Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://t.co/8tWd5WOLQX,annual,DATE,15,21
537671131457941505,Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://t.co/8tWd5WOLQX,turkey,GPE,22,28
537671131457941505,Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://t.co/8tWd5WOLQX,2:15 p.m.,TIME,42,51
602159398274891776,Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl,Today,DATE,0,5
602159398274891776,Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl,the last day,DATE,9,21
602159398274891776,Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl,Summer,DATE,62,68
580433487079034880,"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz",Obama,PERSON,17,22
580433487079034880,"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz",Supergirls,WORK_OF_ART,46,56
726538645000343553,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",8:00 p.m.,TIME,11,20
726538645000343553,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",Obama,PERSON,63,68
726538645000343553,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",WHCD,PERSON,77,81
726538645000343553,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",https://t.co/JePbRDQkgG,CARDINAL,83,106
554733877130838016,"Great news: At the start of 2015, workers in twenty states saw an increase to the minimum wage. http://t.co/qFKRTVJjgO #RaiseTheWage",the start of 2015,DATE,15,32
554733877130838016,"Great news: At the start of 2015, workers in twenty states saw an increase to the minimum wage. http://t.co/qFKRTVJjgO #RaiseTheWage",twenty,CARDINAL,45,51
554733877130838016,"Great news: At the start of 2015, workers in twenty states saw an increase to the minimum wage. http://t.co/qFKRTVJjgO #RaiseTheWage",RaiseTheWage,MONEY,120,132
542415120177963010,LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP,Nashville,GPE,54,63
542415120177963010,LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP,ImmigrationAction,ORG,71,88
737291556080717824,"""This Memorial weekend, I hope you'll join me in acts of remembrance."" --President Obama https://t.co/UxDZMDjMdu",This Memorial weekend,WORK_OF_ART,1,22
614455924535627776,"""America should be very proud."" --President Obama #LoveWins",America,GPE,1,8
675059752959926273,WATCH: President Obama tells a room full of organizers to continue the fight on climate change. https://t.co/ri3kiWVDLT #ActOnClimate,Obama,PERSON,17,22
609104098177081344,200 trillion gallons of rain fell in May--the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,200 trillion gallons,QUANTITY,0,20
609104098177081344,200 trillion gallons of rain fell in May--the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,May,DATE,37,40
609104098177081344,200 trillion gallons of rain fell in May--the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,the wettest month,DATE,42,59
780435649971167232,The American people are waiting for Senate leaders to do their jobs. https://t.co/LNqAQpxMle,American,NORP,4,12
780435649971167232,The American people are waiting for Senate leaders to do their jobs. https://t.co/LNqAQpxMle,Senate,ORG,36,42
557728020380000258,"""If you truly believe you could work full-time and support a family on less than $15,000 a year, go try it."" --President Obama #RaiseTheWage","less than $15,000",MONEY,71,88
693569588865290240,RT @OFA: Millions of families now have peace of mind thanks to #Obamacare. Say you'll fight for it: https://t.co/lQwbqrGZut https://t.co/jS...,Millions,CARDINAL,9,17
693569588865290240,RT @OFA: Millions of families now have peace of mind thanks to #Obamacare. Say you'll fight for it: https://t.co/lQwbqrGZut https://t.co/jS...,Obamacare,PERSON,64,73
544931544805036033,Year in review: The U.S. economy took a major step forward in 2014. http://t.co/NArxqNBlkj,U.S.,GPE,20,24
544931544805036033,Year in review: The U.S. economy took a major step forward in 2014. http://t.co/NArxqNBlkj,2014,DATE,62,66
591704114330873856,Farmers can fight climate change. Read about the Obama administration's new plans to help: http://t.co/MWU7oqD8Cn #ActOnClimate,Farmers,ORG,0,7
591704114330873856,Farmers can fight climate change. Read about the Obama administration's new plans to help: http://t.co/MWU7oqD8Cn #ActOnClimate,Obama,ORG,49,54
495747534586146816,Sign your name to OFA's birthday card and send a note of thanks to President Obama. http://t.co/eNRSuY8fJz http://t.co/OrYUigVPwI,OFA,ORG,18,21
495747534586146816,Sign your name to OFA's birthday card and send a note of thanks to President Obama. http://t.co/eNRSuY8fJz http://t.co/OrYUigVPwI,Obama,PERSON,77,82
632211730509119488,Today is the 80th birthday of #SocialSecurity--a lifeline to millions of Americans. http://t.co/rBA99iZ1L8,Today,DATE,0,5
632211730509119488,Today is the 80th birthday of #SocialSecurity--a lifeline to millions of Americans. http://t.co/rBA99iZ1L8,80th,ORDINAL,13,17
632211730509119488,Today is the 80th birthday of #SocialSecurity--a lifeline to millions of Americans. http://t.co/rBA99iZ1L8,SocialSecurity,PERSON,31,45
632211730509119488,Today is the 80th birthday of #SocialSecurity--a lifeline to millions of Americans. http://t.co/rBA99iZ1L8,millions,CARDINAL,61,69
632211730509119488,Today is the 80th birthday of #SocialSecurity--a lifeline to millions of Americans. http://t.co/rBA99iZ1L8,Americans,NORP,73,82
744190760904450053,President Obama has taken unprecedented steps to protect our land and water for future generations. https://t.co/D5PNr4itC5,Obama,PERSON,10,15
495279317580931074,Happening now: President Obama delivers a statement from the Briefing Room. http://t.co/ZUdUA43eoa,Obama,PERSON,25,30
495279317580931074,Happening now: President Obama delivers a statement from the Briefing Room. http://t.co/ZUdUA43eoa,the Briefing Room,FAC,57,74
782987406949486592,"RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ",Today,DATE,16,21
782987406949486592,"RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ",@POTUS,ORG,23,29
782987406949486592,"RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ",the South Lawn,LOC,59,73
688070644357926913,Tune in at 2:15 p.m. ET to watch President Obama do an interview with three popular YouTube creators: https://t.co/lkj0ZdiRBM,2:15 p.m.,TIME,11,20
688070644357926913,Tune in at 2:15 p.m. ET to watch President Obama do an interview with three popular YouTube creators: https://t.co/lkj0ZdiRBM,Obama,PERSON,43,48
688070644357926913,Tune in at 2:15 p.m. ET to watch President Obama do an interview with three popular YouTube creators: https://t.co/lkj0ZdiRBM,three,CARDINAL,70,75
688070644357926913,Tune in at 2:15 p.m. ET to watch President Obama do an interview with three popular YouTube creators: https://t.co/lkj0ZdiRBM,YouTube,LAW,84,91
597900446200504320,NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha,NASA,ORG,0,4
584375093939331072,"WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY",weekly,DATE,14,20
584375093939331072,"WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY",Obama,PERSON,40,45
584375093939331072,"WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY",Iran,GPE,98,102
584375093939331072,"WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY",http://t.co/MIjYhUvFNY,PERSON,104,126
734772683880210433,"President Obama did his job, now it's time for the Senate to fulfill its duties--say you agree: https://t.co/JIdKOhTXci #DoYourJob",Obama,PERSON,10,15
734772683880210433,"President Obama did his job, now it's time for the Senate to fulfill its duties--say you agree: https://t.co/JIdKOhTXci #DoYourJob",Senate,ORG,51,57
609395477054902272,Read why President John F. Kennedy believed trade was integral to America's prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade,John F. Kennedy,PERSON,19,34
609395477054902272,Read why President John F. Kennedy believed trade was integral to America's prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade,America,GPE,66,73
609395477054902272,Read why President John F. Kennedy believed trade was integral to America's prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade,http://t.co/0AGe8Ud1QX,PERSON,101,123
557738590818795520,"""Let's begin this new chapter--together--and let's start the work right now."" --President Obama #SOTU #AmericaLeads",SOTU,ORG,97,101
756509973048287232,A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJob https://t.co/dFjboU0TYX,Senate,ORG,15,21
756509973048287232,A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJob https://t.co/dFjboU0TYX,Garland,PERSON,37,44
775407521167126528,"Vice President Biden speaks on the ""dangerous precedent"" Senate leaders are setting by refusing to do their jobs. https://t.co/W1A7Oyb4gB",Biden,PERSON,15,20
775407521167126528,"Vice President Biden speaks on the ""dangerous precedent"" Senate leaders are setting by refusing to do their jobs. https://t.co/W1A7Oyb4gB",Senate,ORG,57,63
689840970787979264,Read how @OFA organizers are sharing their personal stories to help #StopGunViolence: https://t.co/0SQPvAfhjf,StopGunViolence,PERSON,69,84
573923776158552064,LIVE: President Obama is participating in a town hall at @BenedictEDU about youth opportunities. http://t.co/l1rEKQHzkY,Obama,PERSON,16,21
554054609963339776,"""America is coming back. And I want to go full speed ahead."" --President Obama http://t.co/Tgfngj1TwO",America,GPE,1,8
723622079380082692,"RT @Interior: Healthy parks = Healthy planet 
#EarthDay #ActOnClimate https://t.co/dw4xmiaDZY",Healthy parks,PERSON,14,27
759081698676056064,It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq,135 days,DATE,28,36
759081698676056064,It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq,Obama,PERSON,53,58
759081698676056064,It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq,Garland,PERSON,75,82
571071475085488128,"Great news: Today, the @FCC voted in favor of a free and open internet. http://t.co/CfSxpVyqxd #NetNeutrality",Today,DATE,12,17
571071475085488128,"Great news: Today, the @FCC voted in favor of a free and open internet. http://t.co/CfSxpVyqxd #NetNeutrality",@FCC,ORG,23,27
571071475085488128,"Great news: Today, the @FCC voted in favor of a free and open internet. http://t.co/CfSxpVyqxd #NetNeutrality",NetNeutrality,ORG,96,109
785865432486014980,Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC,Truth Team,ORG,47,57
785865432486014980,Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC,https://t.co/zjexLUJXAC,PERSON,59,82
656147036287270912,RT @WhiteHouse: RT the good news: U.S. companies are committing at least $160 billion to #ActOnClimate - http://t.co/IU2TJ02bHg http://t.co...,U.S.,GPE,34,38
656147036287270912,RT @WhiteHouse: RT the good news: U.S. companies are committing at least $160 billion to #ActOnClimate - http://t.co/IU2TJ02bHg http://t.co...,at least $160 billion to #ActOnClimate - http://t.co/IU2TJ02bHg http://t.co,MONEY,64,139
733762109624963073,Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob,the Supreme Court,ORG,73,90
527879345700757504,"""Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led."" --President Obama on the passing Tom Menino",Boston,GPE,24,30
527879345700757504,"""Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led."" --President Obama on the passing Tom Menino",Tom,PERSON,39,42
527879345700757504,"""Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led."" --President Obama on the passing Tom Menino",Tom Menino,PERSON,126,136
586972618281975808,"""Two years of community college should become as free and as universal as high school is today."" --@VP Joe Biden http://t.co/opmfnUAWDs",Two years,DATE,1,10
586972618281975808,"""Two years of community college should become as free and as universal as high school is today."" --@VP Joe Biden http://t.co/opmfnUAWDs",today,DATE,89,94
586972618281975808,"""Two years of community college should become as free and as universal as high school is today."" --@VP Joe Biden http://t.co/opmfnUAWDs",Joe Biden,PERSON,103,112
580032204547301376,"""Actual facts show that the Affordable Care Act is good for our economy."" --President Obama http://t.co/0slLjygF3L #BetterWithObamacare",the Affordable Care Act,LAW,24,47
723544126147293184,The Paris Agreement is a big deal. #ActOnClimate https://t.co/j75MzQKH0V,The Paris Agreement,ORG,0,19
628967974863396864,"""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" --President Obama",15 years,DATE,71,79
628967974863396864,"""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" --President Obama",six months from now,DATE,93,112
690654246304280576,Extreme voices in Congress have tried to dismantle #Obamacare more than 60 times--join the team that's fighting back: https://t.co/6gxO4bMTwA,Congress,ORG,18,26
690654246304280576,Extreme voices in Congress have tried to dismantle #Obamacare more than 60 times--join the team that's fighting back: https://t.co/6gxO4bMTwA,Obamacare,PERSON,52,61
690654246304280576,Extreme voices in Congress have tried to dismantle #Obamacare more than 60 times--join the team that's fighting back: https://t.co/6gxO4bMTwA,more than 60,CARDINAL,62,74
557733214576705536,"""No challenge poses a greater threat to future generations than climate change."" --President Obama #SOTU #ActOnClimate",SOTU,ORG,100,104
502833585460494337,Here are a few ways Congress should help keep the economy growing: http://t.co/T4wSNAPG2T #OpportunityForAll,Congress,ORG,20,28
611569405793710080,LIVE: President Obama is delivering a statement on the shooting in South Carolina. http://t.co/bM8ZaurUeK,Obama,PERSON,16,21
611569405793710080,LIVE: President Obama is delivering a statement on the shooting in South Carolina. http://t.co/bM8ZaurUeK,South Carolina,GPE,67,81
687100701273493504,"""I believe a thriving private sector is the lifeblood of our economy."" --President Obama #SOTU",SOTU,ORG,90,94
512300102413586432,This shouldn't be controversial: Keeping Americans' drinking water safe is a good thing. http://t.co/57bfBaUO8v #CleanWater,Americans,NORP,41,50
512300102413586432,This shouldn't be controversial: Keeping Americans' drinking water safe is a good thing. http://t.co/57bfBaUO8v #CleanWater,CleanWater,PERSON,113,123
710098768276787200,Tune in at 11 a.m. ET to watch President Obama announce his #SCOTUSnominee: https://t.co/IXUu3eUHdv,11 a.m.,TIME,11,18
710098768276787200,Tune in at 11 a.m. ET to watch President Obama announce his #SCOTUSnominee: https://t.co/IXUu3eUHdv,Obama,PERSON,41,46
710098768276787200,Tune in at 11 a.m. ET to watch President Obama announce his #SCOTUSnominee: https://t.co/IXUu3eUHdv,SCOTUSnominee,MONEY,61,74
714567907670302720,Judge Garland deserves a fair hearing. https://t.co/SZPqoMUI5t,Garland,PERSON,6,13
714567907670302720,Judge Garland deserves a fair hearing. https://t.co/SZPqoMUI5t,https://t.co/SZPqoMUI5t,CARDINAL,39,62
533059645997608960,Here's the deal: Chip in today and your donation will be matched--dollar-for-dollar. http://t.co/IiE4fsAmm6 http://t.co/6Ves6wVFrC,today,DATE,25,30
533059645997608960,Here's the deal: Chip in today and your donation will be matched--dollar-for-dollar. http://t.co/IiE4fsAmm6 http://t.co/6Ves6wVFrC,http://t.co/IiE4fsAmm6,PERSON,85,107
555754286207221760,Today is the last day to enroll for health coverage that begins on February 1st. #GetCovered: http://t.co/O1fAAYolhJ,Today,DATE,0,5
555754286207221760,Today is the last day to enroll for health coverage that begins on February 1st. #GetCovered: http://t.co/O1fAAYolhJ,the last day,DATE,9,21
555754286207221760,Today is the last day to enroll for health coverage that begins on February 1st. #GetCovered: http://t.co/O1fAAYolhJ,February 1st,DATE,67,79
555754286207221760,Today is the last day to enroll for health coverage that begins on February 1st. #GetCovered: http://t.co/O1fAAYolhJ,GetCovered,PERSON,82,92
614096758243590145,"""America would have gone backwards. That's not what we do. We move forward."" --President Obama",America,GPE,1,8
677620828335247360,This grassroots movement is aiming high for 2016. You can help by pitching in: https://t.co/5MGYREoabS https://t.co/FcRRnjrjPk,2016,DATE,44,48
532278106804195329,This is about keeping the internet open and free--sign the petition: http://t.co/JTdQPAvuHU #NetNeutrality,NetNeutrality,ORG,93,106
557689763827027970,Here's the best place to watch President Obama deliver his sixth State of the Union at 9:00 p.m. ET: http://t.co/pAaAbU7ile #SOTU,Obama,PERSON,41,46
557689763827027970,Here's the best place to watch President Obama deliver his sixth State of the Union at 9:00 p.m. ET: http://t.co/pAaAbU7ile #SOTU,sixth,ORDINAL,59,64
557689763827027970,Here's the best place to watch President Obama deliver his sixth State of the Union at 9:00 p.m. ET: http://t.co/pAaAbU7ile #SOTU,9:00 p.m.,TIME,87,96
548154684134141953,Have a merry Christmas. http://t.co/GSZGooiSuV,a merry Christmas,DATE,5,22
533280649327570945,Tomorrow. Are you in? http://t.co/vD8PN9uo65 #ReadySetEnroll http://t.co/3G0dd7ONP1,Tomorrow,DATE,0,8
533280649327570945,Tomorrow. Are you in? http://t.co/vD8PN9uo65 #ReadySetEnroll http://t.co/3G0dd7ONP1,ReadySetEnroll,PERSON,46,60
528208283908050944,"""For the first time in six years, the unemployment rate is under six percent."" -- President Obama",first,ORDINAL,9,14
528208283908050944,"""For the first time in six years, the unemployment rate is under six percent."" -- President Obama",six years,DATE,23,32
528208283908050944,"""For the first time in six years, the unemployment rate is under six percent."" -- President Obama",six percent,PERCENT,65,76
528208283908050944,"""For the first time in six years, the unemployment rate is under six percent."" -- President Obama",Obama,PERSON,92,97
727165574325800961,It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt,Senate,ORG,45,51
727165574325800961,It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt,the Supreme Court,ORG,81,98
735860765530329089,Tell your friends you fist bumped President Obama--enter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6,Obama,PERSON,44,49
693472619895468032,"Have a worry-free weekend, and take care of this right now: https://t.co/BHUeP88GRc #GetCovered https://t.co/loHWJlPGNx",worry-free weekend,DATE,7,25
693472619895468032,"Have a worry-free weekend, and take care of this right now: https://t.co/BHUeP88GRc #GetCovered https://t.co/loHWJlPGNx",GetCovered,PERSON,85,95
780481839177748480,"These are high praises from the American Bar Association--and yet, Senate leaders refuse to even consider Judge Garl... https://t.co/ryPFLZDAhY",the American Bar Association,ORG,28,56
780481839177748480,"These are high praises from the American Bar Association--and yet, Senate leaders refuse to even consider Judge Garl... https://t.co/ryPFLZDAhY",Senate,ORG,67,73
780481839177748480,"These are high praises from the American Bar Association--and yet, Senate leaders refuse to even consider Judge Garl... https://t.co/ryPFLZDAhY",Garl,PERSON,112,116
780481839177748480,"These are high praises from the American Bar Association--and yet, Senate leaders refuse to even consider Judge Garl... https://t.co/ryPFLZDAhY",https://t.co/ryPFLZDAhY,GPE,120,143
717758194672513025,RT @FactsOnClimate: It's #PublicHealthWeek. Stay informed about how climate change could impact your health - https://t.co/sFXGtphj42 https...,PublicHealthWeek,MONEY,26,42
659422661441814528,"If you want cleaner air and improved public health, add your name: https://t.co/7ke9LaRf8m #ActOnClimate https://t.co/ZsMTAf46Wz",https://t.co/ZsMTAf46Wz,GPE,105,128
614090949447172096,Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX,today,DATE,53,58
614090949447172096,Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX,Obamacare,PERSON,62,71
614090949447172096,Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX,11:30,TIME,82,87
614090949447172096,Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX,ET,PERSON,93,95
558042983459999744,"RT @OFA: After his State of the Union address, President Obama sent a message for OFA supporters. Read it here: http://t.co/BPshO1WHa8",Obama,PERSON,57,62
558042983459999744,"RT @OFA: After his State of the Union address, President Obama sent a message for OFA supporters. Read it here: http://t.co/BPshO1WHa8",OFA,ORG,82,85
735549639714181120,Senate leaders need to stop obstructing our Supreme Court--add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob,Senate,ORG,0,6
735549639714181120,Senate leaders need to stop obstructing our Supreme Court--add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob,our Supreme Court,ORG,40,57
536177020091523073,Watch the weekly address: The President discusses his plan to fix our broken immigration system. http://t.co/cM2k6ICUjR #ImmigrationAction,weekly,DATE,10,16
557737056580149248,"""If you share the broad vision I outlined tonight, join me in the work at hand."" --President Obama #SOTU #AmericaLeads",tonight,TIME,42,49
557737056580149248,"""If you share the broad vision I outlined tonight, join me in the work at hand."" --President Obama #SOTU #AmericaLeads",SOTU,ORG,100,104
614451592012496897,LIVE: President Obama is speaking on today's historical decision on marriage equality. http://t.co/BlWUaqluOD #LoveWins,Obama,PERSON,16,21
614451592012496897,LIVE: President Obama is speaking on today's historical decision on marriage equality. http://t.co/BlWUaqluOD #LoveWins,today,DATE,37,42
614451592012496897,LIVE: President Obama is speaking on today's historical decision on marriage equality. http://t.co/BlWUaqluOD #LoveWins,LoveWins,PERSON,111,119
549984721250156544,Take a moment and say what you're ready to fight for in 2015: http://t.co/aACkumiQ2a,2015,DATE,56,60
778986879249100800,"Enough of the shameless partisanship, Senators. #DoYourJob and fill the Supreme Court vacancy. https://t.co/vIQY0bivo4",Supreme Court,ORG,72,85
759428246446497792,"In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5",weekly,DATE,7,13
759428246446497792,"In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5",Timothy Lewis,PERSON,45,58
759428246446497792,"In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5",SCOTUS,MONEY,91,97
537663471387963392,RT @WhiteHouse: Make your gobble heard: Who will become the National #Thanksgiving Turkey? Vote #TeamMac or #TeamCheese by 1pm ET - http://...,Turkey,GPE,83,89
537663471387963392,RT @WhiteHouse: Make your gobble heard: Who will become the National #Thanksgiving Turkey? Vote #TeamMac or #TeamCheese by 1pm ET - http://...,TeamMac,PERSON,97,104
537663471387963392,RT @WhiteHouse: Make your gobble heard: Who will become the National #Thanksgiving Turkey? Vote #TeamMac or #TeamCheese by 1pm ET - http://...,TeamCheese,PERSON,109,119
537663471387963392,RT @WhiteHouse: Make your gobble heard: Who will become the National #Thanksgiving Turkey? Vote #TeamMac or #TeamCheese by 1pm ET - http://...,1,CARDINAL,123,124
628963578901495809,"""What made our new approach more effective was our ability to draw upon new U.N. Security Council resolutions."" --President Obama #IranDeal",U.N. Security Council,ORG,76,97
674985966755430402,LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. https://t.co/DwcKVaLlql #ESSA,Obama,PERSON,16,21
674985966755430402,LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. https://t.co/DwcKVaLlql #ESSA,the Every Student Succeeds Act,ORG,62,92
655081344712597504,"Under the Obama administration, the deficit is down nearly 75 percent--the lowest it's been since 2007. http://t.co/3LCue7Fe7s",Obama,LOC,10,15
655081344712597504,"Under the Obama administration, the deficit is down nearly 75 percent--the lowest it's been since 2007. http://t.co/3LCue7Fe7s",nearly 75 percent,PERCENT,52,69
655081344712597504,"Under the Obama administration, the deficit is down nearly 75 percent--the lowest it's been since 2007. http://t.co/3LCue7Fe7s",2007,DATE,98,102
574303070689095680,LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://t.co/8JypQTMQFo #Selma50,Obama,PERSON,16,21
574303070689095680,LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://t.co/8JypQTMQFo #Selma50,the Edmund Pettus Bridge,FAC,37,61
574303070689095680,LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://t.co/8JypQTMQFo #Selma50,50th,ORDINAL,69,73
574303070689095680,LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://t.co/8JypQTMQFo #Selma50,Selma,ORG,93,98
656546565146828800,Action on climate change can't wait--which is why the Clean Power Plan is so important. https://t.co/pOTxkVudYu,the Clean Power Plan,LAW,50,70
662677256825737216,"""The pipeline would not lower gas prices for American consumers."" --President Obama on rejecting the #KeystoneXL",American,NORP,45,53
550461337512710146,MIDNIGHT DEADLINE: Chip in now to keep pushing this movement forward. http://t.co/4WrpJWXTYH,MIDNIGHT,PERSON,0,8
635113178104397825,"In the weekly address, President Obama discusses the need for Congress to pass a responsible budget. http://t.co/Cnv8PGdFuM",weekly,DATE,7,13
635113178104397825,"In the weekly address, President Obama discusses the need for Congress to pass a responsible budget. http://t.co/Cnv8PGdFuM",Obama,PERSON,33,38
635113178104397825,"In the weekly address, President Obama discusses the need for Congress to pass a responsible budget. http://t.co/Cnv8PGdFuM",Congress,ORG,62,70
495641644105224193,"""The bottom line is this: We've come a long way these past five and a half years.""--President Obama http://t.co/ykwi9TVAll #OpportunityForAll",these past five and a half years,DATE,48,80
608398327999262720,"""It's up to all of us ... to help make the right to health care a reality for all Americans."" --President Obama #ACAWorks",Americans,NORP,82,91
687095691093540864,"President Obama: I'll keep pushing for progress on immigration, gun violence, equal pay, paid leave, raising the minimum wage. #SOTU",Obama,PERSON,10,15
687095691093540864,"President Obama: I'll keep pushing for progress on immigration, gun violence, equal pay, paid leave, raising the minimum wage. #SOTU",SOTU,PERSON,128,132
687095950095982592,"""I want to focus on our future."" --President Obama #SOTU",SOTU,ORG,52,56
621066084616028160,"""The United States is home to 5 percent of the world's population, but 25 percent of the world's prisoners."" --President Obama",The United States,GPE,1,18
621066084616028160,"""The United States is home to 5 percent of the world's population, but 25 percent of the world's prisoners."" --President Obama",5 percent,PERCENT,30,39
621066084616028160,"""The United States is home to 5 percent of the world's population, but 25 percent of the world's prisoners."" --President Obama",25 percent,PERCENT,71,81
719894006985990144,"RT @WhiteHouse: On #EqualPayDay, @POTUS will designate a new national monument honoring women's equality: https://t.co/smysRM3uDq https://t...",@POTUS,ORG,33,39
517745507549339648,"""In the decade before the Affordable Care Act--AKA Obamacare--double-digit premium increases were common."" --President Obama #AmericaLeads",the decade,DATE,4,14
581193461598146560,"""Thanks to the hard work of the American people, America's coming back."" --President Obama",American,NORP,32,40
581193461598146560,"""Thanks to the hard work of the American people, America's coming back."" --President Obama",America,GPE,49,56
649292871103705088,Enter before midnight and you--and your BFF--could meet the President this fall. http://t.co/XjtDaGWXno http://t.co/hRrMiIawHe,midnight,TIME,13,21
