id,user_id,created_at,tweet_text
616319407594209280,813286,2015-07-01 18:56:12,"""I'm hoping that what we can do now is focus on how we can make it better."" --President Obama #ACAWorks"
725052347416739841,813286,2016-04-26 20:02:05,Don't let climate change deniers derail progress--show your support for bold action on climate change: https://t.co/ZeUmitNSUb #ActOnClimate
710546185480642560,813286,2016-03-17 19:19:46,President Obama took his constitutional duty seriously and nominated a well qualified #SCOTUSnominee. https://t.co/zTOKXgLnj8
574305445390647296,813286,2015-03-07 20:27:42,"""There are places and moments in America where this nation's destiny has been decided ... Selma is such a place."" --President Obama #MarchOn"
654340692760662016,813286,2015-10-14 16:59:12,Another reason why it's so important to #ActOnClimate: http://t.co/XsCMTXEWdT
596401681010536448,813286,2015-05-07 19:50:16,"Carbon pollution in the atmosphere has hit a dangerous milestone. It's time for action, not denial. http://t.co/PbTnZNaFTi #ActOnClimate"
535900179543506944,813286,2014-11-21 20:58:54,"""Our immigration system has been broken for a very long time, and everyone knows it."" --President Obama #ImmigrationAction"
733346738896023552,813286,2016-05-19 17:21:02,"Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9"
668867849528578048,813286,2015-11-23 19:04:56,Say you're ready for strong global efforts to #ActOnClimate--don't let climate change deniers prevent progress: https://t.co/jiAVOprWZQ
599335570716827648,813286,2015-05-15 22:08:29,This is about leveling the playing field for American workers in the global economy--say it's time to #LeadOnTrade: http://t.co/6PwUby8jHz
530422957357555712,813286,2014-11-06 18:14:22,This is undeniable progress on the minimum wage. Congrats to the @OFA volunteers who are fighting to #RaiseTheWage. http://t.co/m4cLUzYZQO
631536942761426944,813286,2015-08-12 18:45:15,Expanding overtime protections will benefit millions of families. Add your voice to show support: http://t.co/1dEr387TvO #FixOvertime
647169380548083712,813286,2015-09-24 22:02:58,You could win a chance to meet President Obama. (Let that sink in.) Enter now: http://t.co/KSgSX9Q2oZ http://t.co/jmYatM9iHS
710856454333288448,813286,2016-03-18 15:52:40,Make your voice heard on a fair #SCOTUS nomination process for Judge Merrick Garland: https://t.co/9kCCJ2ebUp
794926969829920768,813286,2016-11-05 15:38:53,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care. https://t.co/VdQlyrSZhx"
619928299444301824,813286,2015-07-11 17:56:38,"In the weekly address, the President discusses how to make it easier for communities to adopt the Fair Housing Act: http://t.co/pQyCEW3WJT"
781885668016332800,813286,2016-09-30 15:57:24,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl"
616657740845465600,813286,2015-07-02 17:20:37,"In the past two years, the U.S. economy has created 5.6 million jobs--the strongest two-year job growth since 2000: http://t.co/OstdgcpTxy"
527546098160652288,813286,2014-10-29 19:42:45,Happening now: President Obama is speaking to American health care workers fighting Ebola. http://t.co/jXRcIFtafT
507633711328677890,813286,2014-09-04 20:58:02,You should reject cynicism: http://t.co/SUxdU4pkP0
503298066183897088,813286,2014-08-23 21:49:44,"""Thanks to the decisions we made to rescue and rebuild our economy ... America is leading again."" --President Obama http://t.co/Q1f29e68Wg"
748928742106488833,813286,2016-07-01 17:18:21,Don't let the facts get drowned out. Join the OFA Truth Team today: https://t.co/RgBRNLYdYl https://t.co/SN8HUXw2H4
764118509043355648,813286,2016-08-12 15:17:03,Five months is long enough. It's time for a fair hearing and an up-or-down vote. https://t.co/PyMjLh8UJ8
776098253800484866,813286,2016-09-14 16:40:17,Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team: https://t.co/b0eae4PXDX
712759555613007873,813286,2016-03-23 21:54:55,Obamacare: Giving young adults (and their parents) peace of mind since 2010. https://t.co/StT3XzFVGB
522502341296001024,813286,2014-10-15 21:40:40,Long-term unemployment is on the decline. Let's keep the economy moving in the right direction: http://t.co/ItcXk2XaDB #ActOnJobs
688844894518034434,813286,2016-01-17 22:06:35,"Happy birthday, @FLOTUS. Thank you for all you do. https://t.co/ITj9tbXk68"
540925973290438656,813286,2014-12-05 17:49:36,"RT @WhiteHouse: ""Last month, America's businesses created more than 300,000 jobs."" --President Obama: http://t.co/JtgOpLFuL3"
779032515302400000,813286,2016-09-22 19:00:00,Judge Garland is highly qualified for the bench--even some Senate leaders who are now blocking his hearing have agre... https://t.co/D5ScOCikVl
671420677099003909,813286,2015-11-30 20:08:58,Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change. https://t.co/9zQWCyqYzA
717415813653737472,813286,2016-04-05 18:17:13,"RT @WhiteHouse: ""We should keep building an economy where everybody has a fair shot, and everybody plays by the same rules."" --@POTUS https:..."
691693616780083200,813286,2016-01-25 18:46:23,Join the millions who've enrolled in the new marketplace. The deadline is January 31: https://t.co/n4c40resJs https://t.co/K6AaIR0xe7
578274210251821056,813286,2015-03-18 19:18:10,"""Republicans in Congress have put together the same proposals year after year after year."" --President Obama"
540224048274231296,813286,2014-12-03 19:20:24,Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants. http://t.co/z93e2NQcTN
533315311743676416,813286,2014-11-14 17:47:33,RT @WhiteHouse: RT to spread the word: You can sign up for health coverage starting tomorrow. https://t.co/wcc2CipWAD #ReadySetEnroll http:...
504326872709079040,813286,2014-08-26 17:57:51,RT @WhiteHouse: Congress could help millions of #WomenSucceed by raising the minimum wage. #RaiseTheWage #WomensEqualityDay http://t.co/8XI...
636914157376290817,813286,2015-08-27 14:52:23,One organizer is sharing her story about continuing the fight for women's rights: http://t.co/ts625eGIWV
509890145454395392,813286,2014-09-11 02:24:18,ICYMI: Watch the full remarks from President Obama's address to the nation tonight. http://t.co/k6WuQxwU7n
564618307278761985,813286,2015-02-09 02:54:29,Watch the message that aired tonight during the #Grammys from President Obama: #ItsOnUs to stop sexual assault. http://t.co/xytAN7mSyW
558744552974983168,813286,2015-01-23 21:54:17,LIVE: President Obama is speaking at the U.S. Conference of Mayors. Watch here: http://t.co/1VYEZxI1sE
734038160070545408,813286,2016-05-21 15:08:29,"In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL"
542418407035912193,813286,2014-12-09 20:40:00,"""We're going to bring more undocumented immigrants out of the shadows so they can play by the rules."" --President Obama #ImmigrationAction"
550441649021526016,813286,2015-01-01 00:01:30,Own a part of this movement--chip in now: http://t.co/nXfjR8saF0
578268904104943616,813286,2015-03-18 18:57:05,"""Today there are more job openings in the United States than any time since 2001."" --President Obama"
552946046116966401,813286,2015-01-07 21:53:05,"""America's coming back. And I'm going to be on your side every step of the way."" --President Obama #MadeInAmerica"
601059521390190592,813286,2015-05-20 16:18:51,"""This cannot be subject to the usual politics and the usual rhetoric."" --President Obama on climate change #ActOnClimate"
540560184066584576,813286,2014-12-04 17:36:05,A first-class opportunity for anybody wanting to sharpen their grassroots organizing skills: http://t.co/ss6YqNO7qa
671356062562414597,813286,2015-11-30 15:52:13,"RT @WhiteHouse: ""More than 180 countries representing nearly 95% of global emissions have put forward their own climate targets."" https://t..."
563825714596556800,813286,2015-02-06 22:25:00,Watch: These people are why the Affordable Care Act matters. http://t.co/dousOukeLQ
639101201661845504,813286,2015-09-02 15:42:55,"""Few things can have as negative an impact on our economy as climate change."" --President Obama #ActOnClimate http://t.co/0ifY6Lmvfm"
720354366939471875,813286,2016-04-13 20:53:59,RT @WhiteHouse: .@POTUS highlights a few of the young innovators at the #WHScienceFair: https://t.co/zebPBWO67z https://t.co/lA6FZFUYsk
497047163734867968,813286,2014-08-06 15:50:53,"Watch: Because of climate change, the average U.S. wildfire season is longer and more intense. http://t.co/0hqJU8u0LD #ActOnClimate"
593895074603274240,813286,2015-04-30 21:49:54,"RT @WhiteHouse: ""I want boys and girls studying all the subjects and getting good at all the subjects"" --President Obama #BooksForAll http:/..."
789568706837901315,813286,2016-10-21 20:47:03,Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/09BpA6F9Ne https://t.co/Nxgp87o4iq
560847716578623488,813286,2015-01-29 17:11:30,RT @WhiteHouse: Worth a read: President Obama on his blueprint for middle-class economics - http://t.co/7z81jGRcK9 #AmericaLeads http://t.c...
791662543584362496,813286,2016-10-27 15:27:13,Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: https://t.co/NfrG7DHL5C
542417188573835264,813286,2014-12-09 20:35:10,"""Nashville has one of the fastest growing immigrant populations in the country ... They are us."" --President Obama #ImmigrationAction"
687101335091589124,813286,2016-01-13 02:38:18,"""That spirit of discovery is in our DNA. America is Thomas Edison and the Wright Brothers and George Washington Carver."" --President Obama"
784392680008712192,813286,2016-10-07 13:59:22,"The economy added 156,000 jobs in September--extending the longest streak of total job growth on record."
601145720884756480,813286,2015-05-20 22:01:23,TV won't be the same without Dave. http://t.co/9q5NHTf3b5
793183793993519104,813286,2016-10-31 20:12:07,Usted y su familia merecen la tranquilidad de saber que estan cubiertos. El mercado de seguros abre manana. https://t.co/9iRCkLRGZD
721003940221812736,813286,2016-04-15 15:55:09,Add your name if you think the Senate should give Judge Garland fair consideration: https://t.co/mlzf0SeE8t https://t.co/JjJMIwiEbF
710208575512158208,813286,2016-03-16 20:58:14,Judge Merrick Garland deserves a fair hearing and a timely vote. #SCOTUSnominee https://t.co/raFkOw5N3C
690976223263068160,813286,2016-01-23 19:15:44,"In the weekly address, President Obama encourages people to check out their health care options and #GetCovered: https://t.co/spW5qkgT4q"
613750935697756160,813286,2015-06-24 16:50:00,"Aloha, Oahu: http://t.co/nLJEkK3ohA http://t.co/ULswTs3tnZ"
527605830133493760,813286,2014-10-29 23:40:07,October has been a good month for marriage equality: http://t.co/nCcffFT7Zu #LoveIsLove
693851398383874048,813286,2016-01-31 17:40:39,TODAY: The last day to check out your options and #GetCovered. Don't miss it. https://t.co/kt3fMxZbdi https://t.co/10CLJ5fooh
649976821837090817,813286,2015-10-02 15:58:44,Our thoughts and prayers are not enough--it's time to take action. http://t.co/qfEm0j9r3V
638751327640809472,813286,2015-09-01 16:32:38,Get a behind-the-scenes look at President Obama's trip to Alaska--the front lines in the fight against climate change. http://t.co/w3OHUbZJxX
496413655202676736,813286,2014-08-04 21:53:32,"""Some people prefer cake. I like pie."" --President Obama http://t.co/42tOiQ2ogf"
504309018785890304,813286,2014-08-26 16:46:54,"""If you want somebody who knows how to get the job done, no matter the mission, hire a veteran."" --President Obama at #ALConvention"
696001471389650944,813286,2016-02-06 16:04:16,"In the weekly address, President Obama discusses how the private-sector is helping in the fight to #ActOnClimate: https://t.co/aDoLLR6Btl"
660205407210598400,813286,2015-10-30 21:23:29,Watch as President Obama and @FLOTUS welcome children to trick-or-treat at the White House: https://t.co/SXmz119b8h https://t.co/EgX7iptsd3
793113673527009280,813286,2016-10-31 15:33:29,Open enrollment begins tomorrow--make sure you and your loved ones #GetCovered. https://t.co/2aak7Bt0s3
563785116682440704,813286,2015-02-06 19:43:41,"""In 2014, our economy created 3.1 million jobs--and that's the best year of job growth since the 1990s."" --President Obama"
591357949186068480,813286,2015-04-23 21:48:16,"""You give me hope. You guys are doing extraordinary things."" --President Obama to @OFA supporters"
621067509328801792,813286,2015-07-14 21:23:27,"""In far too many cases the punishment does not fit the crime."" --President Obama"
633353841883267072,813286,2015-08-17 19:04:57,WATCH: Find out why President Obama is heading to Alaska at the end of the month. http://t.co/UyAmOWgqcG
546059864611377152,813286,2014-12-19 21:49:51,Five reasons why 2014 was a breakthrough year for America: http://t.co/jDHOxCD1qu h/t @pfeiffer44
766684679940354048,813286,2016-08-19 17:14:06,Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/rNIKnWI2K2
746481901075046405,813286,2016-06-24 23:15:28,Take a look: @VP Biden discusses what 4-4 decisions--like yesterday's on immigration--mean for our country. https://t.co/y6FXMAEzzd
678985546887135232,813286,2015-12-21 17:09:03,2015 will likely be the hottest year ever recorded. https://t.co/3riSWz8Aag #ActOnClimate
720327068521594880,813286,2016-04-13 19:05:30,LIVE: President Obama is delivering remarks at the #WHScienceFair. https://t.co/b01pncM9iY
543863073753563137,813286,2014-12-13 20:20:35,Start 2015 with health insurance: http://t.co/wMa9lnXr19 #GetCovered http://t.co/3YnxhWKZAF
733705589822509056,813286,2016-05-20 17:06:58,Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp
628969424855302148,813286,2015-08-05 16:42:51,"""Walk away from this agreement and you will get a better deal--for Iran."" --President Obama #IranDeal"
573158136938274816,813286,2015-03-04 16:28:43,"If you're passionate about marriage equality, take a look at this progress--state by state: http://t.co/f9T7HxIk3H #LoveIsLove"
700413841239203840,813286,2016-02-18 20:17:27,"The longest streak of private-sector job growth, 4.9% unemployment rate--middle-class economics is working. https://t.co/jWIZ0IZwL1"
515250236068220929,813286,2014-09-25 21:23:23,President Obama just designated the largest marine reserve in the world. Read more: http://t.co/WBtkurVmMr #MonumentsMatter
616681697946521600,813286,2015-07-02 18:55:48,"""Today our high school graduation rate is at an all-time high."" --President Obama"
773969076171309056,813286,2016-09-08 19:39:42,"Congress is back, and they have important work to do before their next recess. Make sure you say where you stand: https://t.co/Ll1Croa3Ui"
719969734704254976,813286,2016-04-12 19:25:35,Retweet if you agree. #EqualPayDay https://t.co/tOZuPJJsX5
544147617782185985,813286,2014-12-14 15:11:16,You don't have much time left to get health insurance by January 1st. #GetCovered now: http://t.co/FOYrniPjSw http://t.co/g1WiBqQ80N
498939208245862401,813286,2014-08-11 21:09:11,Happening now: The President delivers a statement on the latest developments in Iraq. http://t.co/yoZDOKxETI
689948905312776192,813286,2016-01-20 23:13:32,It's official: Last year was the hottest year on record--by a very wide margin. https://t.co/RbbvWHIeG6 #ActOnClimate
512735578236784640,813286,2014-09-18 22:51:02,"RT @WhiteHouse: ""Almost all Obamacare enrollees are paying for coverage."" http://t.co/m6GGmDqfPb #ACAWorks #GetCovered"
578273991900540928,813286,2015-03-18 19:17:18,"""The Republican budget would strip health insurance for millions of Americans."" --President Obama"
746050114792218624,813286,2016-06-23 18:39:42,"Our immigration system is broken, and we need Congress for a long-term solution--speak up for #ImmigrationAction: https://t.co/apx4e9xPmN"
656484621886947328,813286,2015-10-20 14:58:25,Eighty-one companies support a global agreement to #ActOnClimate: https://t.co/kPKOq6Iild
687103265205432320,813286,2016-01-13 02:45:58,"""We've got to accelerate the transition away from old, dirtier energy sources."" --President Obama #SOTU"
651493025714073600,813286,2015-10-06 20:23:36,"RT @WhiteHouse: President Obama's trade deal =
More #MadeInAmerica exports abroad.
More higher-paying jobs here at home. #TPP https://t.co/..."
765561775257288704,813286,2016-08-16 14:52:05,Reminder: It's the Senate's job to fairly consider Supreme Court nominees. #DoYourJob https://t.co/xrkYcRsLNw
784514411604041729,813286,2016-10-07 22:03:05,"The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.... https://t.co/ZkN8HVbn3E"
738817224375304192,813286,2016-06-03 19:38:47,It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob https://t.co/oKSLU2ADQi
630822072894095360,813286,2015-08-10 19:24:36,DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates. http://t.co/ZpEKFQRFhz
586936328438308864,813286,2015-04-11 16:58:20,"In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years. http://t.co/opmfnUSy22"
783751285212258304,813286,2016-10-05 19:30:42,LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91
643504781005336578,813286,2015-09-14 19:21:10,"""From my family to yours, Shanah Tovah."" --President Obama on #RoshHashanah http://t.co/O4TP1EOQfY"
521714436080685056,813286,2014-10-13 17:29:49,This @WhiteHouse white board lays out how raising the minimum wage will improve lives--and the economy: http://t.co/r096niPxRS #RaiseTheWage
659086286997712897,813286,2015-10-27 19:16:30,LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition. https://t.co/969i88k6al
667441436728664065,813286,2015-11-19 20:36:53,The international community is committed to #ActOnClimate--show your support for global action: https://t.co/yQZV3HB089
684488719089287168,813286,2016-01-05 21:36:42,RT @GabbyGiffords: 33 Americans are murdered w/ a gun every day. And Congress has done nothing. Today's responsible actions by @POTUS will ...
552923954831040514,813286,2015-01-07 20:25:18,RT @WhiteHouse: The resurgence of the American auto industry in 3 GIFs - http://t.co/lVZvjcwtZz #MadeInAmerica http://t.co/TVZWx5KEt0
524582431974621185,813286,2014-10-21 15:26:12,Thousands have taken a stand for health care reform--the fight's not over. Add your name: http://t.co/JyQcaiExbP
584038354737430528,813286,2015-04-03 17:02:49,LIVE: President Obama is in Utah talking about training American workers for clean energy jobs. http://t.co/tVLVPOQw7v #ActOnClimate
566319423921745920,813286,2015-02-13 19:34:07,LIVE: President Obama is speaking at the White House #CyberSummit at @Stanford. http://t.co/CXo6EhiiVk
708412076268457984,813286,2016-03-11 21:59:35,"RT @WhiteHouse: ""We avoided a Great Depression. 
Thanks, Obama.""
--@POTUS #SXSW2016 https://t.co/BBcKZOD8cW"
684442488874995712,813286,2016-01-05 18:33:00,President Obama's common-sense actions will help #StopGunViolence. Now Congress needs to step up. https://t.co/DPkaaIp4p7
500750973821005824,813286,2014-08-16 21:08:30,Sign the petition: http://t.co/R1tiRbhEtM It's time to raise the minimum wage. #RaiseTheWage
738481437393854464,813286,2016-06-02 21:24:29,"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange https://t.co/VplJtSGMaU"
583348706776252416,813286,2015-04-01 19:22:24,Renewable energy investments are up 17 percent globally from 2013. Read more: http://t.co/u7EMZHKmXW
687097022038446081,813286,2016-01-13 02:21:10,Change only happens when you organize. #SOTU https://t.co/uhkhAX8XSB
706980169349632000,813286,2016-03-07 23:09:42,"""If Selma taught us anything, it's that our work is never done."" --President Obama #Selma51 https://t.co/MoaVS02Crw"
537381486299578368,813286,2014-11-25 23:05:05,WATCH: The President is in Chicago speaking about how to help fix our broken immigration system. http://t.co/PDt2dWxTr7 #ImmigrationAction
758325664541925376,813286,2016-07-27 15:38:22,"Six years later, and Republican leaders still have no credible #Obamacare alternative. https://t.co/Y6yMqo4bEe"
740226482383917056,813286,2016-06-07 16:58:40,Love looks good on you. Wear it with pride: https://t.co/LlWSvS4uBE #LoveIsLove https://t.co/g5WjqYQvHq
621073361636978688,813286,2015-07-14 21:46:43,"""We have to restore trust between our police and some of the communities where they serve."" --President Obama"
706878103373516800,813286,2016-03-07 16:24:07,Most Americans agree that the Senate should do its job and give the #SCOTUS nominee a fair hearing: https://t.co/8pA0rFXwrm #DoYourJob
610517050998456320,813286,2015-06-15 18:39:42,"Because #DACAworks, hundreds of thousands of young people are closer to the American dream. http://t.co/9P1GrqUz2j"
763766049057624065,813286,2016-08-11 15:56:30,Being cynical is easy. It's having hope in the face of adversity that's hard--but essential. https://t.co/60rtFlFjWp
614451933441490945,813286,2015-06-26 15:15:31,"""We are all created equal."" --President Obama #LoveWins"
776856997195022336,813286,2016-09-16 18:55:16,RT @OFA: Friendly reminder for Senate leaders on #ConstitutionDay2016: https://t.co/my5zUWxb6j
557726642588884992,813286,2015-01-21 02:29:28,"""Middle-class economics means helping working families feel more secure in a world of constant change."" --President Obama #SOTU"
577575221043003394,813286,2015-03-16 21:00:38,"Before this round ends, help decide who advances in the Climate Change Fantasy Tournament: http://t.co/O2fR9gnCxk #ChampionDenier"
509469801484267520,813286,2014-09-09 22:34:00,Put your name #OnTheRecord and make it clear where you stand on expanding economic opportunity: http://t.co/dIfY0w69qu
774303257023963136,813286,2016-09-09 17:47:36,There's no need to overcomplicate the process. #DoYourJob https://t.co/QgaNgKNBzJ
571424367931891712,813286,2015-02-27 21:39:20,"""Long before being nerdy was cool, there was Leonard Nimoy."" --President Obama #LLAP"
634037881003053056,813286,2015-08-19 16:23:05,Be part of the @OFATruthTeam--and fight back with facts: http://t.co/Euq5nih3Rn http://t.co/HiU7jQ5m93
687102377246081024,813286,2016-01-13 02:42:27,"""If anybody still wants to dispute the science around climate change, have at it. You'll be pretty lonely."" --President Obama #SOTU"
794606453197774849,813286,2016-11-04 18:25:16,The landmark #ParisAgreement enters into force today--we must keep up the momentum to #ActOnClimate. https://t.co/Cyw5Udaoro
618435603722403840,813286,2015-07-07 15:05:12,Add your name if you think it's time to #FixOvertime protections for hard-working Americans: http://t.co/YBynYdNqwa
564136521070948352,813286,2015-02-07 19:00:02,"Watch: In the weekly address, President Obama highlights the country's economic progress. http://t.co/r7fV6DJL2p"
578268504085782529,813286,2015-03-18 18:55:29,"""America's businesses have added more than 200,000 jobs each month for 12 straight months."" --President Obama"
581902700528422912,813286,2015-03-28 19:36:29,"""Protecting working Americans' paychecks shouldn't be a partisan issue."" --President Obama http://t.co/tpyzuZj5Jz"
630063625173012480,813286,2015-08-08 17:10:48,"""The right to vote is one of the most fundamental rights of any democracy."" --President Obama http://t.co/zNNdRuhxQU #VRA50"
702504926287679488,813286,2016-02-24 14:46:40,President Obama on his constitutional responsibility and the qualities he's looking for in his #SCOTUS nominee: https://t.co/CFDl6l1hhC
519212389346967554,813286,2014-10-06 19:47:34,Add your name to support a raise for 28 million Americans across the country: http://t.co/akoX3vKT49 #RaiseTheWage
534481819198947328,813286,2014-11-17 23:02:50,"Before Obamacare, finding coverage was nearly impossible for Rick: http://t.co/pRIJo4Ykwf #ThisIsWhy http://t.co/QFOIbZNq34"
542035794395815936,813286,2014-12-08 19:19:38,"Side with cleaner air, not big polluters: http://t.co/iW8iKZgKSs"
692829685529481217,813286,2016-01-28 22:00:43,Don't miss this deadline: https://t.co/jnKHuG9dCY #GetCovered https://t.co/p8VNB2yZj6
629757365793918976,813286,2015-08-07 20:53:50,ICYMI: Read President Obama's thoughts on the 50th anniversary of the Voting Rights Act. http://t.co/mIRART1a0O #VRA50
684133830723112960,813286,2016-01-04 22:06:30,This is it--President Obama's final #SOTU. Say you'll be watching: https://t.co/W8niWpEVnX https://t.co/NmLWydsePO
765936053400113153,813286,2016-08-17 15:39:20,Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate. https://t.co/0kbF22nnm4
554765608076574721,813286,2015-01-12 22:23:22,"Over 58 straight months of growth, the private sector has added 11.2 million jobs. http://t.co/QxGw6o5bG0"
505084728639111169,813286,2014-08-28 20:09:17,Happening now: President Obama is delivering a statement. Tune in here: http://t.co/Z1JzUZgeL9
542419882935988224,813286,2014-12-09 20:45:52,"""Immigrants have been a net plus to our economy and a net plus to our society."" --President Obama #ImmigrationAction"
607965317386530816,813286,2015-06-08 17:40:01,Read why former U.S. Trade Representative Ron Kirk thinks it's time for the United States to #LeadOnTrade: http://t.co/TU84un00UH
746411439666036737,813286,2016-06-24 18:35:29,"A few words used by leading legal minds to describe Judge Garland:
Phenomenal
Exceptionally bright
Fair-minded https://t.co/BqmzlabZlZ"
621064684246970368,813286,2015-07-14 21:12:14,"""There is a long history of inequity in the criminal justice system in America."" --President Obama"
658681416738181120,813286,2015-10-26 16:27:42,New federal limits on methane pollution will help make our air cleaner. Show your support: https://t.co/x1MOB932DC #ActOnClimate
646808434210287616,813286,2015-09-23 22:08:42,17.6 million Americans covered--that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare
625697620904644608,813286,2015-07-27 16:01:52,American businesses are pledging $140 billion to reduce carbon pollution and #ActOnClimate: http://t.co/f81RNHZVRq
613381522335252481,813286,2015-06-23 16:22:05,RT @WhiteHouse: Join the #ActOnClimate conversation on public health around today's White House summit - http://t.co/tYWUJQpRie http://t.co...
702936121659920384,813286,2016-02-25 19:20:05,Retweet if you agree that we can't afford to play political games over the Supreme Court vacancy. #DoYourJob https://t.co/NE380YtV41
661290702651822080,813286,2015-11-02 21:16:04,LIVE: President Obama is speaking about the re-entry process of formerly incarcerated individuals. https://t.co/2RfSaJJ0hx
691757468381253633,813286,2016-01-25 23:00:07,Time's running out to #GetCovered before the January 31 deadline. Check out your options: https://t.co/vZQTajuEKR https://t.co/81GzIQY83h
496408905694461953,813286,2014-08-04 21:34:40,"RT @TODAYshow: Happy Birthday, President Obama! http://t.co/WCBp3eI1AE"
575059513402773505,813286,2015-03-09 22:24:06,"RT @WhiteHouse: Our march is not yet finished, but we're getting closer.
http://t.co/uVWBvryy1E
#Selma50 #MarchOn http://t.co/zuydM04JB7"
538014758465978368,813286,2014-11-27 17:01:28,Thankful. #TBT http://t.co/JAEzQdsMz0
720276981015687168,813286,2016-04-13 15:46:29,Read why having nine Supreme Court justices is critical for our judicial system: https://t.co/2M6XYgYlK3 #DoYourJob
535479900535136257,813286,2014-11-20 17:08:51,Tonight the President will address the nation on the steps he's taking to fix our broken immigration system. #ImmigrationAction
508253066572099584,813286,2014-09-06 13:59:08,"Watch @VP Joe Biden deliver the weekly address, saying it's time to help the middle class: http://t.co/ACM2zygLhw #OpportunityForAll"
694594086808985600,813286,2016-02-02 18:51:49,Show your organizing pride. https://t.co/dsQVnkKlG5 https://t.co/1U7d0ViQNm
680776410592620547,813286,2015-12-26 15:45:19,This year was full of progress. But there's more work to do in 2016--and you can help: https://t.co/qHuDVCmPRN https://t.co/RO9olkGSaM
720646539526311936,813286,2016-04-14 16:14:58,Climate change means wildfires are now a continual threat in some parts of the country: https://t.co/uR7S3onk4T #ActOnClimate
714831627868725249,813286,2016-03-29 15:08:35,"RT @VP: We all have to do our job -- including the U.S. Senate.
https://t.co/P2sRPodYoZ"
710913733371899904,813286,2016-03-18 19:40:16,Check out how @OFA supporters are calling for a fair #SCOTUS hearing and timely up-or-down vote: https://t.co/JFf3hAf189
767846915941605376,813286,2016-08-22 22:12:25,We can't wait any longer to restore our Supreme Court to full capacity. Tell Senate leaders: It's time for a vote. https://t.co/INKhdtm2rn
650400295927726080,813286,2015-10-03 20:01:29,Twenty-three years and still going strong. Here's to many more. #HappyAnniversary http://t.co/EdEvqUF0s7
769218837371842560,813286,2016-08-26 17:03:56,"We've come a long way, but there's still more to do to make sure women are truly treated equally. #WomensEqualityDay https://t.co/B7C0Nk27T5"
629402751684861953,813286,2015-08-06 21:24:44,"""You've been a great gift to the country."" --President Obama to Jon Stewart on @TheDailyShow #JonVoyage http://t.co/ku6QZx2nE1"
712742717143457792,813286,2016-03-23 20:48:00,Obamacare is here to stay. https://t.co/sgHCIYtn5w
736262918979747840,813286,2016-05-27 18:28:53,Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko
614455132260962308,813286,2015-06-26 15:28:14,"""What a vindication of the belief that ordinary people can do extraordinary things."" --President Obama #LoveWins"
564922184208900096,813286,2015-02-09 23:01:59,Joshua got covered so that he could stay healthy--without worrying about expensive premiums. http://t.co/RSnykzs9Xf
540635643798253568,813286,2014-12-04 22:35:56,LIVE: Celebrate the start of the holiday season by watching the National Christmas Tree lighting at the @WhiteHouse. http://t.co/UJMZz3tpF6
683069653682401280,813286,2016-01-01 23:37:50,"""We know that we can't stop every act of violence. But what if we tried to stop even one?"" --President Obama https://t.co/tdBzeGr8kC"
585464218696036354,813286,2015-04-07 15:28:41,The House's budget is based on trickle-down economics that have failed working families. See how it could affect you: http://t.co/2xy4ix5djd
705495403827859456,813286,2016-03-03 20:49:46,RT @WhiteHouse: BREAKING: 20 million more Americans now know the security of health insurance thanks to the Affordable Care Act. https://t....
596435853632806913,813286,2015-05-07 22:06:03,Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd
647131003585085440,813286,2015-09-24 19:30:29,"With less than a week left to avert a shutdown, Congress is wasting time trying to take away women's access to health care. #EnoughAlready"
667166802326130689,813286,2015-11-19 02:25:35,"RT @SecBurwell: In the first two weeks of Open Enrollment, more than 1M people have selected a plan thru @HealthCareGov. #GetCovered https:..."
657979456552833024,813286,2015-10-24 17:58:21,"""We've led by example, generating more clean energy and lowering our carbon emissions."" --President Obama https://t.co/z03D6bfY5M"
