id,tweet_text,Entity,Label,Start,End
810597041550270464,"RT @INDOT: @EastEndCrossing is inviting an economic impact of $87 billion &amp; 15,000 jobs over the next 30 years. https://t.co/Z8ZsgceLU0",the next 30 years,DATE,97,114
719540274796494848,".@hoosieragtoday: Governor Signs Tax Relief Bill, Farmers Celebrate https://t.co/ttGeWIMjFG",Farmers Celebrate,ORG,50,67
679754189510070272,"For me, Christmas is about celebrating the blessings of family and faith, while reflecting on years gone by.",Christmas,DATE,8,17
679754189510070272,"For me, Christmas is about celebrating the blessings of family and faith, while reflecting on years gone by.",years,DATE,94,99
745747149229527040,RT @Indiana_EDC: Projects from 2 universities will receive funding from #INRegionalCities in @NEIndiana https://t.co/GhABje17TR,2,CARDINAL,31,32
745747149229527040,RT @Indiana_EDC: Projects from 2 universities will receive funding from #INRegionalCities in @NEIndiana https://t.co/GhABje17TR,@NEIndiana,CARDINAL,93,103
660166366809362432,"RT @StateHealthIN: #DST When you set your clocks back 1 hr on Sunday, take the time to check batteries in #Smokedetector #daylightsavings #...",DST,PERSON,20,23
660166366809362432,"RT @StateHealthIN: #DST When you set your clocks back 1 hr on Sunday, take the time to check batteries in #Smokedetector #daylightsavings #...",1,CARDINAL,54,55
660166366809362432,"RT @StateHealthIN: #DST When you set your clocks back 1 hr on Sunday, take the time to check batteries in #Smokedetector #daylightsavings #...",Sunday,DATE,62,68
702499940682088448,The IN Biosciences Research Institute holds great promise as we seek to build on IN's momentum in life sciences innovation &amp; discovery,The IN Biosciences Research Institute,ORG,0,37
701172136979763200,"Joined Maj. Gen. Carr, The Adjutant Gen. of @INNationalGuard &amp; Gen. Grass, @USNationalGuard Chief at @NatlGovsAssoc https://t.co/uaTJneOole",Carr,PERSON,17,21
701172136979763200,"Joined Maj. Gen. Carr, The Adjutant Gen. of @INNationalGuard &amp; Gen. Grass, @USNationalGuard Chief at @NatlGovsAssoc https://t.co/uaTJneOole",@INNationalGuard &amp,ORG,44,65
701172136979763200,"Joined Maj. Gen. Carr, The Adjutant Gen. of @INNationalGuard &amp; Gen. Grass, @USNationalGuard Chief at @NatlGovsAssoc https://t.co/uaTJneOole",Grass,PERSON,72,77
783688272186789888,"RT @Indiana_EDC: Rx Help Centers announced plans to open a new operations center in #Indy, creating up to 230 jobs #AStateThatWorks https:/...",Rx Help Centers,ORG,17,32
783688272186789888,"RT @Indiana_EDC: Rx Help Centers announced plans to open a new operations center in #Indy, creating up to 230 jobs #AStateThatWorks https:/...",Indy,PERSON,85,89
783688272186789888,"RT @Indiana_EDC: Rx Help Centers announced plans to open a new operations center in #Indy, creating up to 230 jobs #AStateThatWorks https:/...",230,CARDINAL,106,109
793155854220394496,"RT @Indiana_EDC: Attention college grads: #Indy is one of your best bets for job growth, according to @CNBC. https://t.co/V0AWvU2ghB https:...",Indy,PERSON,43,47
793155854220394496,"RT @Indiana_EDC: Attention college grads: #Indy is one of your best bets for job growth, according to @CNBC. https://t.co/V0AWvU2ghB https:...",@CNBC,ORG,102,107
784124638540333056,I am so proud of @FirstLadyIN's work with the First Lady's Charitable Foundation. Read more: https://t.co/NKFZru8hDP https://t.co/VOOzWn2F6f,the First Lady's Charitable Foundation,ORG,42,80
735908858057482240,#TBT to last year's running of the Greatest Spectacle in Racing - excited for the 100th running in 3 short days! https://t.co/3NMpAlO26J,TBT,PERSON,1,4
735908858057482240,#TBT to last year's running of the Greatest Spectacle in Racing - excited for the 100th running in 3 short days! https://t.co/3NMpAlO26J,last year's,DATE,8,19
735908858057482240,#TBT to last year's running of the Greatest Spectacle in Racing - excited for the 100th running in 3 short days! https://t.co/3NMpAlO26J,the Greatest Spectacle,FAC,31,53
735908858057482240,#TBT to last year's running of the Greatest Spectacle in Racing - excited for the 100th running in 3 short days! https://t.co/3NMpAlO26J,100th,ORDINAL,82,87
735908858057482240,#TBT to last year's running of the Greatest Spectacle in Racing - excited for the 100th running in 3 short days! https://t.co/3NMpAlO26J,3,CARDINAL,99,100
703336443264049153,Stopped by @INBOAH to thank Dr Marsh &amp; the team for their efforts combating the avian flu in Dubois Co https://t.co/dcaiAkjW6v,@INBOAH,ORG,11,18
703336443264049153,Stopped by @INBOAH to thank Dr Marsh &amp; the team for their efforts combating the avian flu in Dubois Co https://t.co/dcaiAkjW6v,Marsh &amp,ORG,31,41
703336443264049153,Stopped by @INBOAH to thank Dr Marsh &amp; the team for their efforts combating the avian flu in Dubois Co https://t.co/dcaiAkjW6v,avian,NORP,84,89
703336443264049153,Stopped by @INBOAH to thank Dr Marsh &amp; the team for their efforts combating the avian flu in Dubois Co https://t.co/dcaiAkjW6v,Dubois Co,PERSON,97,106
626141506164903936,Held a community convo this afternoon at @IvyTechCC NE in Ft Wayne. Enjoyed discussing a broad range of topics! http://t.co/13ceWBkTAm,this afternoon,TIME,23,37
626141506164903936,Held a community convo this afternoon at @IvyTechCC NE in Ft Wayne. Enjoyed discussing a broad range of topics! http://t.co/13ceWBkTAm,@IvyTechCC NE,ORG,41,54
626141506164903936,Held a community convo this afternoon at @IvyTechCC NE in Ft Wayne. Enjoyed discussing a broad range of topics! http://t.co/13ceWBkTAm,Ft Wayne,PERSON,58,66
729718408674074624,Join us LIVE as we announce our Indiana Supreme Court appointment https://t.co/MIsFxww3Gq,Indiana Supreme Court,ORG,32,53
712664327367491586,"Join us LIVE as we ceremonially sign bills to provide $1.2 billion+ in new road &amp; bridge funding, Regional Cities https://t.co/zdvO3J0VBM",$1.2 billion+,MONEY,54,67
712664327367491586,"Join us LIVE as we ceremonially sign bills to provide $1.2 billion+ in new road &amp; bridge funding, Regional Cities https://t.co/zdvO3J0VBM",new road &amp,ORG,71,84
712664327367491586,"Join us LIVE as we ceremonially sign bills to provide $1.2 billion+ in new road &amp; bridge funding, Regional Cities https://t.co/zdvO3J0VBM",Regional Cities https://t.co/zdvO3J0VBM,ORG,102,141
717738874043105282,".@953MNC: Elkhart's economic recovery sparked by Republican leadership, not President Obama, Mike Pence says
https://t.co/LrM9qZ8jOg",Elkhart,ORG,10,17
717738874043105282,".@953MNC: Elkhart's economic recovery sparked by Republican leadership, not President Obama, Mike Pence says
https://t.co/LrM9qZ8jOg",Republican,NORP,49,59
717738874043105282,".@953MNC: Elkhart's economic recovery sparked by Republican leadership, not President Obama, Mike Pence says
https://t.co/LrM9qZ8jOg",Obama,PERSON,86,91
717738874043105282,".@953MNC: Elkhart's economic recovery sparked by Republican leadership, not President Obama, Mike Pence says
https://t.co/LrM9qZ8jOg",Mike Pence,PERSON,93,103
743811330600144896,That is a credit to hardworking Hoosiers and the strong leadership our state has experienced over the course of the last decade,Hoosiers,ORG,32,40
743811330600144896,That is a credit to hardworking Hoosiers and the strong leadership our state has experienced over the course of the last decade,the last decade,DATE,112,127
810225796740771845,"Thankful for first responders, including @IndStatePolice, working tirelessly to assist stranded motorists and those involved in collisions.",first,ORDINAL,13,18
810225796740771845,"Thankful for first responders, including @IndStatePolice, working tirelessly to assist stranded motorists and those involved in collisions.",@IndStatePolice,ORG,41,56
711956869200224256,I've signed into law 3 bills that will make it difficult for criminals to obtain materials used in meth production https://t.co/7QOh22HmZv,law 3,LAW,17,22
643767178672517120,RT @Indiana_EDC: Kicking off day 3 of #INDinJapan meeting with executives from manufacturer Mitsui Kinzoku. @GovPenceIN http://t.co/HoVt5oa...,day 3,DATE,29,34
643767178672517120,RT @Indiana_EDC: Kicking off day 3 of #INDinJapan meeting with executives from manufacturer Mitsui Kinzoku. @GovPenceIN http://t.co/HoVt5oa...,#,CARDINAL,38,39
643767178672517120,RT @Indiana_EDC: Kicking off day 3 of #INDinJapan meeting with executives from manufacturer Mitsui Kinzoku. @GovPenceIN http://t.co/HoVt5oa...,Mitsui Kinzoku,PERSON,92,106
720628737687965696,"RT @LGHolcomb: Turns out, this is rocket science! @IBJnews &amp; @Indiana_EDC Aviation/Aerospace Bkfst! Nice 2 be w/our @IN_PTAC team! https://...",@IBJnews &amp,ORG,50,63
720628737687965696,"RT @LGHolcomb: Turns out, this is rocket science! @IBJnews &amp; @Indiana_EDC Aviation/Aerospace Bkfst! Nice 2 be w/our @IN_PTAC team! https://...",Aviation/Aerospace Bkfst,ORG,78,102
720628737687965696,"RT @LGHolcomb: Turns out, this is rocket science! @IBJnews &amp; @Indiana_EDC Aviation/Aerospace Bkfst! Nice 2 be w/our @IN_PTAC team! https://...",2,CARDINAL,109,110
738786751616065536,"I know the burden our veterans carry, and we'll continue to work with @InVetAffairs to ensure we care for those who have borne the battle",@InVetAffairs,ORG,70,83
700093656011640833,"Pleased to see Sen. Pat Miller &amp; Rep. @tbrownmdrep's SB 165, codifying HIP 2.0, pass the House Public Health Cmte 8-4 #GovAgenda #INLegis",Pat Miller,PERSON,20,30
700093656011640833,"Pleased to see Sen. Pat Miller &amp; Rep. @tbrownmdrep's SB 165, codifying HIP 2.0, pass the House Public Health Cmte 8-4 #GovAgenda #INLegis",@tbrownmdrep,PERSON,42,54
700093656011640833,"Pleased to see Sen. Pat Miller &amp; Rep. @tbrownmdrep's SB 165, codifying HIP 2.0, pass the House Public Health Cmte 8-4 #GovAgenda #INLegis",165,CARDINAL,60,63
700093656011640833,"Pleased to see Sen. Pat Miller &amp; Rep. @tbrownmdrep's SB 165, codifying HIP 2.0, pass the House Public Health Cmte 8-4 #GovAgenda #INLegis",the House Public Health Cmte 8-4,ORG,89,121
700093656011640833,"Pleased to see Sen. Pat Miller &amp; Rep. @tbrownmdrep's SB 165, codifying HIP 2.0, pass the House Public Health Cmte 8-4 #GovAgenda #INLegis",INLegis,PERSON,134,141
667032877217910784,We will maintain this policy until the Administration and Congress acts to ensure the security of our Hoosiers in the state of IN @93wibc,Administration,ORG,39,53
667032877217910784,We will maintain this policy until the Administration and Congress acts to ensure the security of our Hoosiers in the state of IN @93wibc,Congress,ORG,58,66
682301478011301888,RT @StateHealthIN: Start the #newyear off right. Designate a sober driver for your #nye2016 plans. #healthynewyear #happynewyear #SafetyIN,#healthynewyear #,MONEY,99,116
699631369316503553,"Sen. Merritt's SB 271, establishing the Indiana Commission to Combat Drug Abuse, has passed the House Committee 9-2 #GovAgenda",Merritt,PERSON,5,12
699631369316503553,"Sen. Merritt's SB 271, establishing the Indiana Commission to Combat Drug Abuse, has passed the House Committee 9-2 #GovAgenda",the Indiana Commission,ORG,36,58
699631369316503553,"Sen. Merritt's SB 271, establishing the Indiana Commission to Combat Drug Abuse, has passed the House Committee 9-2 #GovAgenda",Combat Drug Abuse,ORG,62,79
699631369316503553,"Sen. Merritt's SB 271, establishing the Indiana Commission to Combat Drug Abuse, has passed the House Committee 9-2 #GovAgenda",House,ORG,96,101
699631369316503553,"Sen. Merritt's SB 271, establishing the Indiana Commission to Combat Drug Abuse, has passed the House Committee 9-2 #GovAgenda",9,CARDINAL,112,113
698644350834774018,Praying for Justice Scalia's family and all who cherished this brilliant jurist and champion of our Constitution.,Scalia,PERSON,20,26
698644350834774018,Praying for Justice Scalia's family and all who cherished this brilliant jurist and champion of our Constitution.,Constitution,LAW,100,112
781201709779431424,"RT @Indiana_EDC: .@LGHolcomb joins @Freudenberg_FST to celebrate its $20M investment in #IN, creating up to 75 new Hoosier jobs. https://t....",20,MONEY,70,72
781201709779431424,"RT @Indiana_EDC: .@LGHolcomb joins @Freudenberg_FST to celebrate its $20M investment in #IN, creating up to 75 new Hoosier jobs. https://t....",up to 75,CARDINAL,102,110
781201709779431424,"RT @Indiana_EDC: .@LGHolcomb joins @Freudenberg_FST to celebrate its $20M investment in #IN, creating up to 75 new Hoosier jobs. https://t....",Hoosier,PRODUCT,115,122
716999912009826309,RT @Indiana_EDC: In 2016 businesses have committed to creating 4732 new Hoosier jobs &amp; investing $1.098B in their #Indiana operations https...,2016,DATE,20,24
716999912009826309,RT @Indiana_EDC: In 2016 businesses have committed to creating 4732 new Hoosier jobs &amp; investing $1.098B in their #Indiana operations https...,4732,CARDINAL,63,67
716999912009826309,RT @Indiana_EDC: In 2016 businesses have committed to creating 4732 new Hoosier jobs &amp; investing $1.098B in their #Indiana operations https...,Hoosier,ORG,72,79
716999912009826309,RT @Indiana_EDC: In 2016 businesses have committed to creating 4732 new Hoosier jobs &amp; investing $1.098B in their #Indiana operations https...,1.098B,MONEY,102,108
716999912009826309,RT @Indiana_EDC: In 2016 businesses have committed to creating 4732 new Hoosier jobs &amp; investing $1.098B in their #Indiana operations https...,Indiana,GPE,119,126
693556366657622016,RT @FirstLadyIN: Loved seeing a great IU win with  @SenDanCoats and Marsha at Assembly Hall! https://t.co/QMYvLV4Tnz,Marsha,ORG,68,74
693556366657622016,RT @FirstLadyIN: Loved seeing a great IU win with  @SenDanCoats and Marsha at Assembly Hall! https://t.co/QMYvLV4Tnz,Assembly Hall,ORG,78,91
737034579488428032,"RT @FirstLadyIN: ""The Greatest Spectacle in Racing""-nothing like it! @IMS #Indy500 https://t.co/1XdMMlLenX",The Greatest Spectacle,WORK_OF_ART,18,40
650784818033111040,"Awesome game @IndianaFever ! 1 down, 2 to go #WeAreFever  https://t.co/Kp4AOsa32J",1,CARDINAL,29,30
650784818033111040,"Awesome game @IndianaFever ! 1 down, 2 to go #WeAreFever  https://t.co/Kp4AOsa32J",2,CARDINAL,37,38
650784818033111040,"Awesome game @IndianaFever ! 1 down, 2 to go #WeAreFever  https://t.co/Kp4AOsa32J",WeAreFever,PERSON,46,56
650784818033111040,"Awesome game @IndianaFever ! 1 down, 2 to go #WeAreFever  https://t.co/Kp4AOsa32J",https://t.co/Kp4AOsa32J,GPE,58,81
806168805235888129,"Celebrate the finale of IN's Bicentennial year this December with fun, family events across the state! Learn more:... https://t.co/qdCgnbA2GJ",IN,GPE,24,26
806168805235888129,"Celebrate the finale of IN's Bicentennial year this December with fun, family events across the state! Learn more:... https://t.co/qdCgnbA2GJ",Bicentennial year,DATE,29,46
806168805235888129,"Celebrate the finale of IN's Bicentennial year this December with fun, family events across the state! Learn more:... https://t.co/qdCgnbA2GJ",this December,DATE,47,60
725717475661217792,"RT @INDOT: We are following @GovPenceIN  initiatives to take care of what we have, finish what we started &amp; build for the future. - @EdSoli...",RT @INDOT,ORG,0,9
730860162009858048,"RT @LGHolcomb: Break some bread, break some ground=a morning well spent in Elkhart Co! @Granddesignrv expansion +100 Hoosier jobs. https://...",a morning,TIME,51,60
730860162009858048,"RT @LGHolcomb: Break some bread, break some ground=a morning well spent in Elkhart Co! @Granddesignrv expansion +100 Hoosier jobs. https://...",Elkhart Co,ORG,75,85
730860162009858048,"RT @LGHolcomb: Break some bread, break some ground=a morning well spent in Elkhart Co! @Granddesignrv expansion +100 Hoosier jobs. https://...",@Granddesignrv,ORG,87,101
644541099453747200,RT @Indiana_EDC: Toyota Industrial Equipment Mfg (TIEM) in @columbusin employs 900+ &amp; will celebrate its 25th anniversary this fall. http:/...,Toyota Industrial Equipment Mfg,ORG,17,48
644541099453747200,RT @Indiana_EDC: Toyota Industrial Equipment Mfg (TIEM) in @columbusin employs 900+ &amp; will celebrate its 25th anniversary this fall. http:/...,TIEM,ORG,50,54
644541099453747200,RT @Indiana_EDC: Toyota Industrial Equipment Mfg (TIEM) in @columbusin employs 900+ &amp; will celebrate its 25th anniversary this fall. http:/...,25th,ORDINAL,109,113
644541099453747200,RT @Indiana_EDC: Toyota Industrial Equipment Mfg (TIEM) in @columbusin employs 900+ &amp; will celebrate its 25th anniversary this fall. http:/...,this fall,DATE,126,135
648234150529404928,Way to go @Colts! Great comeback W over the Tennessee Titans! Jacksonville - you're next! http://t.co/TAt0dvDHoB,Tennessee,GPE,44,53
691625533906358272,"RT @Indiana_EDC: NEWS: Hoosier Dental Claims Company Expanding, Adding 150+ Jobs on Indy's Southside - https://t.co/L2E27ijkDS",150,CARDINAL,71,74
691625533906358272,"RT @Indiana_EDC: NEWS: Hoosier Dental Claims Company Expanding, Adding 150+ Jobs on Indy's Southside - https://t.co/L2E27ijkDS",Indy,ORG,84,88
691625533906358272,"RT @Indiana_EDC: NEWS: Hoosier Dental Claims Company Expanding, Adding 150+ Jobs on Indy's Southside - https://t.co/L2E27ijkDS",Southside - https://t.co/L2E27ijkDS,PRODUCT,91,126
666701310058733568,"The 4th graders at @Longfellow_MCS are sharp! Really enjoyed our q&amp;a this afternoon, thx for asking some great q's! https://t.co/cWDDDBHWr4",4th,ORDINAL,4,7
666701310058733568,"The 4th graders at @Longfellow_MCS are sharp! Really enjoyed our q&amp;a this afternoon, thx for asking some great q's! https://t.co/cWDDDBHWr4",this afternoon,TIME,73,87
666701310058733568,"The 4th graders at @Longfellow_MCS are sharp! Really enjoyed our q&amp;a this afternoon, thx for asking some great q's! https://t.co/cWDDDBHWr4",https://t.co/cWDDDBHWr4,CARDINAL,120,143
631827735225212928,Today I'm authorizing the hiring of 113 addl @IndianaDCS Family Case Mgrs to meet demand caused by increase in cases: http://t.co/oZ3QEYEonV,113,CARDINAL,36,39
730818508230004736,RT @INDOT: I am thankful for a Governor and General Assembly that understands #RoadsMeanJobs. We are committed to projects like #US33.- Hen...,RT @INDOT,ORG,0,9
730818508230004736,RT @INDOT: I am thankful for a Governor and General Assembly that understands #RoadsMeanJobs. We are committed to projects like #US33.- Hen...,General Assembly,ORG,44,60
730818508230004736,RT @INDOT: I am thankful for a Governor and General Assembly that understands #RoadsMeanJobs. We are committed to projects like #US33.- Hen...,RoadsMeanJobs,PERSON,79,92
641322312768311296,"RT @Indiana_EDC: .@GovPenceIN cuts the ribbon with Excellon Technologies, Capable Products &amp; 415 new jobs for Hoosiers in Fort Wayne. http:...",Excellon Technologies,ORG,51,72
641322312768311296,"RT @Indiana_EDC: .@GovPenceIN cuts the ribbon with Excellon Technologies, Capable Products &amp; 415 new jobs for Hoosiers in Fort Wayne. http:...",Capable Products &amp,ORG,74,95
641322312768311296,"RT @Indiana_EDC: .@GovPenceIN cuts the ribbon with Excellon Technologies, Capable Products &amp; 415 new jobs for Hoosiers in Fort Wayne. http:...",415,CARDINAL,97,100
641322312768311296,"RT @Indiana_EDC: .@GovPenceIN cuts the ribbon with Excellon Technologies, Capable Products &amp; 415 new jobs for Hoosiers in Fort Wayne. http:...",Hoosiers,FAC,114,122
641322312768311296,"RT @Indiana_EDC: .@GovPenceIN cuts the ribbon with Excellon Technologies, Capable Products &amp; 415 new jobs for Hoosiers in Fort Wayne. http:...",Fort Wayne,GPE,126,136
739856635921735681,"RT @FirstLadyIN: Thank you Ruth for this beautiful, handwoven towel complete w/ blue/yellow celebrating @Indiana2016! #indiana200 https://t...",Ruth,PERSON,27,31
743842931929296897,"RT @Indiana_EDC: Indiana's #LifeSciences industry has emerged as a leader in innovation, production, skilled labor and R&amp;D. https://t.co/FS...",Indiana,GPE,17,24
743842931929296897,"RT @Indiana_EDC: Indiana's #LifeSciences industry has emerged as a leader in innovation, production, skilled labor and R&amp;D. https://t.co/FS...",LifeSciences,PERSON,28,40
746012291326304256,"RT @Indiana_EDC: Indy #tech continues to boom. @SigstrApp announces $1.4M investment, creating up to 111 jobs https://t.co/6kWwjAZDb6 https...",Indy,PERSON,17,21
746012291326304256,"RT @Indiana_EDC: Indy #tech continues to boom. @SigstrApp announces $1.4M investment, creating up to 111 jobs https://t.co/6kWwjAZDb6 https...",1.4,MONEY,69,72
746012291326304256,"RT @Indiana_EDC: Indy #tech continues to boom. @SigstrApp announces $1.4M investment, creating up to 111 jobs https://t.co/6kWwjAZDb6 https...",111,CARDINAL,101,104
746012291326304256,"RT @Indiana_EDC: Indy #tech continues to boom. @SigstrApp announces $1.4M investment, creating up to 111 jobs https://t.co/6kWwjAZDb6 https...",https://t.co/6kWwjAZDb6,PRODUCT,110,133
809779008439287808,#Indiana's unemployment rate fell to 4.2% in November - exactly half that of the unemployment rate in January 2013. https://t.co/1OOsum53S8,Indiana,GPE,1,8
809779008439287808,#Indiana's unemployment rate fell to 4.2% in November - exactly half that of the unemployment rate in January 2013. https://t.co/1OOsum53S8,4.2%,PERCENT,37,41
809779008439287808,#Indiana's unemployment rate fell to 4.2% in November - exactly half that of the unemployment rate in January 2013. https://t.co/1OOsum53S8,November - exactly,DATE,45,63
809779008439287808,#Indiana's unemployment rate fell to 4.2% in November - exactly half that of the unemployment rate in January 2013. https://t.co/1OOsum53S8,January 2013,DATE,102,114
738368997612085250,"RT @Indiana_EDC: Merchandise Warehouse, a logistics firm started in Indy 65 yrs ago, to expand its operations, create 65 jobs https://t.co/...",Indy,ORG,68,72
738368997612085250,"RT @Indiana_EDC: Merchandise Warehouse, a logistics firm started in Indy 65 yrs ago, to expand its operations, create 65 jobs https://t.co/...",65 yrs ago,DATE,73,83
738368997612085250,"RT @Indiana_EDC: Merchandise Warehouse, a logistics firm started in Indy 65 yrs ago, to expand its operations, create 65 jobs https://t.co/...",65,CARDINAL,118,120
736917730805354497,RT @FirstLadyIN: @GovPenceIN and I excited to be talking the 100th running of the #Indy500! @rtv6 @IMS https://t.co/exc3bv093I,100th,ORDINAL,61,66
625297298965295105,"Today is Americans w/Disabilities Act Day in IN, marking 25 years since Pres George HW Bush signed the ADA into law http://t.co/JMF40HgU4D",Today,DATE,0,5
625297298965295105,"Today is Americans w/Disabilities Act Day in IN, marking 25 years since Pres George HW Bush signed the ADA into law http://t.co/JMF40HgU4D",Americans,NORP,9,18
625297298965295105,"Today is Americans w/Disabilities Act Day in IN, marking 25 years since Pres George HW Bush signed the ADA into law http://t.co/JMF40HgU4D",w/Disabilities Act Day,LAW,19,41
625297298965295105,"Today is Americans w/Disabilities Act Day in IN, marking 25 years since Pres George HW Bush signed the ADA into law http://t.co/JMF40HgU4D",25 years,DATE,57,65
625297298965295105,"Today is Americans w/Disabilities Act Day in IN, marking 25 years since Pres George HW Bush signed the ADA into law http://t.co/JMF40HgU4D",Pres George HW Bush,PERSON,72,91
625297298965295105,"Today is Americans w/Disabilities Act Day in IN, marking 25 years since Pres George HW Bush signed the ADA into law http://t.co/JMF40HgU4D",ADA,ORG,103,106
724633374233513986,RT @INDOT: #ICYMI @GovPenceIN Governor Mike Pence  Announces Distribution of $505 Million to Local Governments https://t.co/PMoKIMMkGr,RT @INDOT,ORG,0,9
724633374233513986,RT @INDOT: #ICYMI @GovPenceIN Governor Mike Pence  Announces Distribution of $505 Million to Local Governments https://t.co/PMoKIMMkGr,ICYMI,PERSON,12,17
724633374233513986,RT @INDOT: #ICYMI @GovPenceIN Governor Mike Pence  Announces Distribution of $505 Million to Local Governments https://t.co/PMoKIMMkGr,Mike Pence,PERSON,39,49
724633374233513986,RT @INDOT: #ICYMI @GovPenceIN Governor Mike Pence  Announces Distribution of $505 Million to Local Governments https://t.co/PMoKIMMkGr,$505 Million,MONEY,77,89
797090877906841600,"On this #VeteransDay, I urge Hoosiers to honor those who have served in our U.S. Armed Forces. May God bless our veterans and their families",U.S. Armed Forces,ORG,76,93
720286656280940544,RT @Indiana_EDC: #Indiana is a very important state to our company- @KnightTransInc https://t.co/qCQsfeflar https://t.co/NrVoUgsrAo,Indiana,GPE,18,25
629312147080769541,#TBT to 1st day of last yr's @IndyStateFair. Can't wait to kick off the '15 #IndyStateFair tmrw-the #YroftheFarmer! http://t.co/sAMtTh7PD7,TBT,PERSON,1,4
629312147080769541,#TBT to 1st day of last yr's @IndyStateFair. Can't wait to kick off the '15 #IndyStateFair tmrw-the #YroftheFarmer! http://t.co/sAMtTh7PD7,15 #IndyStateFair,MONEY,73,90
629312147080769541,#TBT to 1st day of last yr's @IndyStateFair. Can't wait to kick off the '15 #IndyStateFair tmrw-the #YroftheFarmer! http://t.co/sAMtTh7PD7,YroftheFarmer,PERSON,101,114
781190270759030784,RT @IndStatePolice: Indiana State Police Grateful for Donation of 15 Automatic External Defibrillators from IU Health https://t.co/hXfE9TEE...,15,CARDINAL,66,68
761584893495222272,.@FirstLadyIN &amp; I helping fair-goers beat the heat while handing out free milkshakes at the #IndyStateFair Dairy Bar https://t.co/NIrUXfDvrE,.@FirstLadyIN &amp,ORG,0,18
761584893495222272,.@FirstLadyIN &amp; I helping fair-goers beat the heat while handing out free milkshakes at the #IndyStateFair Dairy Bar https://t.co/NIrUXfDvrE,#IndyStateFair,MONEY,96,110
687042968016928768,#BehindTheScenes: Final run through before taking the podium for tonight's #SOTS address https://t.co/AkGqMKYGvk,tonight,TIME,65,72
687042968016928768,#BehindTheScenes: Final run through before taking the podium for tonight's #SOTS address https://t.co/AkGqMKYGvk,SOTS,PERSON,76,80
623495300619988993,IN's unemployment rate has decreased again to 4.9% in June - marking the first time below 5% since February 2008,4.9%,PERCENT,46,50
623495300619988993,IN's unemployment rate has decreased again to 4.9% in June - marking the first time below 5% since February 2008,June,DATE,54,58
623495300619988993,IN's unemployment rate has decreased again to 4.9% in June - marking the first time below 5% since February 2008,first,ORDINAL,73,78
623495300619988993,IN's unemployment rate has decreased again to 4.9% in June - marking the first time below 5% since February 2008,below 5%,PERCENT,84,92
623495300619988993,IN's unemployment rate has decreased again to 4.9% in June - marking the first time below 5% since February 2008,February 2008,DATE,99,112
624212606530641920,Every Hoosier should be troubled by allegations re: Planned Parenthood. It's my obligation as Gov to ensure IN laws are faithfully respected,Planned Parenthood,ORG,52,70
656473263200075776,"More strong job numbers today - September marked the lowest rate of unemployment in Indiana since July 2007, which now stands at 4.5%",today - September,DATE,24,41
656473263200075776,"More strong job numbers today - September marked the lowest rate of unemployment in Indiana since July 2007, which now stands at 4.5%",Indiana,GPE,84,91
656473263200075776,"More strong job numbers today - September marked the lowest rate of unemployment in Indiana since July 2007, which now stands at 4.5%",July 2007,DATE,98,107
656473263200075776,"More strong job numbers today - September marked the lowest rate of unemployment in Indiana since July 2007, which now stands at 4.5%",4.5%,PERCENT,129,133
728253076264587270,Excited to be in Evansville for the ribbon cutting celebrating @SSCTechnologies new office space https://t.co/9kF1ZZ4t1y,Evansville,GPE,17,27
654335261631901696,"RT @Indiana_EDC: With construction officially underway, the heavy haul road will attract new biz &amp; new jobs for Hoosiers. @GovPenceIN http:...",biz &amp,ORG,93,101
654335261631901696,"RT @Indiana_EDC: With construction officially underway, the heavy haul road will attract new biz &amp; new jobs for Hoosiers. @GovPenceIN http:...",Hoosiers,ORG,116,124
774313693303545856,"The @INTorchRelay has commenced its 3,200 mile journey across #Indiana. Learn more and join in the festivities: https://t.co/QEja2vZVgV","3,200 mile",QUANTITY,36,46
774313693303545856,"The @INTorchRelay has commenced its 3,200 mile journey across #Indiana. Learn more and join in the festivities: https://t.co/QEja2vZVgV",Indiana,GPE,63,70
626144837666930688,I'm LIVE on @WOWOFORTWAYNE now talking IN's strong economy &amp; today's stops in Allen County. Tune in: http://t.co/N0n9WIGhj3,@WOWOFORTWAYNE,ORG,12,26
626144837666930688,I'm LIVE on @WOWOFORTWAYNE now talking IN's strong economy &amp; today's stops in Allen County. Tune in: http://t.co/N0n9WIGhj3,economy &amp,ORG,51,63
626144837666930688,I'm LIVE on @WOWOFORTWAYNE now talking IN's strong economy &amp; today's stops in Allen County. Tune in: http://t.co/N0n9WIGhj3,today,DATE,65,70
626144837666930688,I'm LIVE on @WOWOFORTWAYNE now talking IN's strong economy &amp; today's stops in Allen County. Tune in: http://t.co/N0n9WIGhj3,Allen County,GPE,82,94
696696426663784450,RT @INDOT: Find your regional INDOT district on Facebook and Twitter at https://t.co/H8KHgPkuG6 for more district news and #INDOTWinterOps ...,RT @INDOT,ORG,0,9
696696426663784450,RT @INDOT: Find your regional INDOT district on Facebook and Twitter at https://t.co/H8KHgPkuG6 for more district news and #INDOTWinterOps ...,INDOT,ORG,30,35
696696426663784450,RT @INDOT: Find your regional INDOT district on Facebook and Twitter at https://t.co/H8KHgPkuG6 for more district news and #INDOTWinterOps ...,Facebook and Twitter at https://t.co/H8KHgPkuG6 for more district news,WORK_OF_ART,48,118
